INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2006	_T	Both sexes or no breakdown by sex	87.15759	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	86.81368	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	86.6739	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	88.02572	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	87.52558	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	90.1018	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	92.32448	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	98.27657	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	99.25474	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	98.84333	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	_T	Both sexes or no breakdown by sex	99.20537	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	_T	Both sexes or no breakdown by sex	97.93103	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1991	_T	Both sexes or no breakdown by sex	96.17142	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1992	_T	Both sexes or no breakdown by sex	96.14938	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1993	_T	Both sexes or no breakdown by sex	91.32005	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1994	_T	Both sexes or no breakdown by sex	83.26495	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1995	_T	Both sexes or no breakdown by sex	84.66302	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1996	_T	Both sexes or no breakdown by sex	93.50836	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1997	_T	Both sexes or no breakdown by sex	90.12694	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1998	_T	Both sexes or no breakdown by sex	88.72601	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	95.72411	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	95.88678	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	96.74066	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	94.98564	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	True
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	1990	_T	Both sexes or no breakdown by sex	74.92288	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2005	_T	Both sexes or no breakdown by sex	97.24423	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	98.75138	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	97.23732	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	97.80229	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	95.71653	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	1999	_T	Both sexes or no breakdown by sex	99.46484	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	1990	_T	Both sexes or no breakdown by sex	97.58751	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	1992	_T	Both sexes or no breakdown by sex	89.72294	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	97.70933	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2001	_T	Both sexes or no breakdown by sex	97.26662	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2002	_T	Both sexes or no breakdown by sex	93.95268	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2003	_T	Both sexes or no breakdown by sex	93.76728	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2004	_T	Both sexes or no breakdown by sex	92.87203	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2005	_T	Both sexes or no breakdown by sex	92.11925	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	95.18415	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	97.46294	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	93.48471	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	95.84843	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	98.03848	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2017	_T	Both sexes or no breakdown by sex	96.55139	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	98.38821	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2019	_T	Both sexes or no breakdown by sex	98.93182	PT	Percent	C	Country Data	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	True
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2002	_T	Both sexes or no breakdown by sex	96.72741	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2003	_T	Both sexes or no breakdown by sex	94.29506	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2004	_T	Both sexes or no breakdown by sex	97.97688	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2005	_T	Both sexes or no breakdown by sex	96.07993	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	98.53831	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	96.58508	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	85.23471	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
II.2	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	87.01314	PT	Percent	E	Estimated	G	Global	2021	3400			NERT_1_CP, NERT_1_F_CP, NERT_1_M_CP	SEX	_T	Both sexes or no breakdown by sex	False
