INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	99.99996	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2015	_T	Both sexes or no breakdown by sex	99.99996	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2018	_T	Both sexes or no breakdown by sex	99.99994	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	99.99993	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2016	_T	Both sexes or no breakdown by sex	99.99993	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2000	_T	Both sexes or no breakdown by sex	99.87435	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2013	F	Female	99.99996	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2014	F	Female	99.99996	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2015	F	Female	99.99996	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2016	F	Female	99.99993	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2018	F	Female	99.99992	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2000	F	Female	99.89448	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	408	Democratic People's Republic of Korea	PRK	127.1803633	40.1462645	Eastern and South-Eastern Asia	2008	F	Female	99.99979	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	408	Democratic People's Republic of Korea	PRK	127.1803633	40.1462645	Eastern and South-Eastern Asia	2008	_T	Both sexes or no breakdown by sex	99.99964	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	408	Democratic People's Republic of Korea	PRK	127.1803633	40.1462645	Eastern and South-Eastern Asia	2008	M	Male	99.99944	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2017	M	Male	99.9896	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2018	M	Male	99.97614	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2016	M	Male	99.95573	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	1991	M	Male	97.25867	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2001	M	Male	96.82708	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2010	M	Male	95.68429	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2007	M	Male	99.98931	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2013	M	Male	99.97687	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	M	Male	99.97624	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2010	M	Male	99.96745	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	M	Male	99.96367	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	M	Male	99.96238	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	M	Male	99.96065	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2009	M	Male	99.95678	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2011	M	Male	99.95603	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2012	M	Male	99.955	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1999	M	Male	99.87034	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	M	Male	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	99.98915	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	99.95699	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	99.95247	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	99.9513	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	99.9506	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	99.9441	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	99.94278	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	_T	Both sexes or no breakdown by sex	99.94048	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	_T	Both sexes or no breakdown by sex	99.93805	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	99.93675	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1999	_T	Both sexes or no breakdown by sex	99.8861	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2007	F	Female	99.98897	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2009	F	Female	99.94579	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	F	Female	99.93638	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2010	F	Female	99.93333	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2011	F	Female	99.93176	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2013	F	Female	99.9267	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	F	Female	99.92011	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2012	F	Female	99.91767	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	F	Female	99.91648	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	F	Female	99.91311	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1999	F	Female	99.90149	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2012	F	Female	99.98272	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2001	F	Female	99.83452	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	99.96976	PT	Percent	E	Estimated	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	True
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	99.80486	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	_T	Both sexes or no breakdown by sex	False
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2011	F	Female	99.95904	PT	Percent	C	Country Data	G	Global	2021	4900			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M	SEX	F	Female	True
