INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SDG_REGION	ISO3	X	Y	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	COMMENT_OBS	SOURCE_YEAR
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	508	Mozambique	Sub-Saharan Africa	MOZ	38.18479941	-14.27963886	2017	8	Yes	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	520	Nauru	Oceania, exc. Australia and New Zealand	NRU	166.92313	-0.528742623	2017	9	No	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	585	Palau	Oceania, exc. Australia and New Zealand	PLW	134.5733878	7.502307591	2017	9	No	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	678	Sao Tome and Principe	Sub-Saharan Africa	STP	6.609772265	0.241554875	2017	8	Yes	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	729	Sudan	Northern Africa and Western Asia	SDN	29.95650159	16.02643066	2017	9	No	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	4	Afghanistan	Central and Southern Asia	AFG	66.02688198	33.83160199	2017	9	No	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	108	Burundi	Sub-Saharan Africa	BDI	29.89080992	-3.366387428	2017	8	Yes	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	148	Chad	Sub-Saharan Africa	TCD	18.66618401	15.36279341	2017	8	Yes	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	492	Monaco	Europe and Northern America	MCO	7.424214814	43.73532918	2017	8	Yes	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	12	Algeria	Northern Africa and Western Asia	DZA	2.678164227	28.15940032	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	51	Armenia	Northern Africa and Western Asia	ARM	44.93839317	40.29499741	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	48	Bahrain	Northern Africa and Western Asia	BHR	50.5490754	26.04407747	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	204	Benin	Sub-Saharan Africa	BEN	2.339933594	9.65401646	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	854	Burkina Faso	Sub-Saharan Africa	BFA	-1.742843829	12.27491081	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	120	Cameroon	Sub-Saharan Africa	CMR	12.7419827	5.692387031	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	192	Cuba	Latin America and the Caribbean	CUB	-79.54460144	22.10030366	2017	8	Yes	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	324	Guinea	Sub-Saharan Africa	GIN	-11.28173419	11.00210343	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	332	Haiti	Latin America and the Caribbean	HTI	-72.33640958	18.40426539	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	348	Hungary	Europe and Northern America	HUN	19.41221519	47.1651448	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	430	Liberia	Sub-Saharan Africa	LBR	-9.311879038	6.448381009	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	434	Libya	Northern Africa and Western Asia	LBY	18.0295985	27.04042819	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	462	Maldives	Central and Southern Asia	MDV	73.09672546	-0.614385021	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	466	Mali	Sub-Saharan Africa	MLI	-3.522016039	17.35311254	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	558	Nicaragua	Latin America and the Caribbean	NIC	-85.03060315	12.84210839	2017	8	Yes	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	643	Russian Federation	Europe and Northern America	RUS	99.01404926	61.61899849	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	768	Togo	Sub-Saharan Africa	TGO	0.97835765	8.532096072	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	788	Tunisia	Northern Africa and Western Asia	TUN	9.572737411	34.11439971	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	834	United Republic of Tanzania	Sub-Saharan Africa	TZA	34.80521182	-6.265332606	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	894	Zambia	Sub-Saharan Africa	ZMB	27.850329	-14.59701056	2017	9	No	Data are from OHCHR 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	296	Kiribati	Oceania, exc. Australia and New Zealand	KIR	-157.5643005	1.768837732	2017	9	No	Data are from UNDP 2010b.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	584	Marshall Islands	Oceania, exc. Australia and New Zealand	MHL	171.0839119	7.110213497	2017	9	No	Data are from UNDP 2010b.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	583	Micronesia (Federated States of)	Oceania, exc. Australia and New Zealand	FSM	158.225216	6.880670092	2017	9	No	Data are from UNDP 2010b.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	598	Papua New Guinea	Oceania, exc. Australia and New Zealand	PNG	145.8587761	-6.756057077	2017	9	No	Data are from UNDP 2010b.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	798	Tuvalu	Oceania, exc. Australia and New Zealand	TUV	178.6679611	-7.460048071	2017	9	No	Data are from UNDP 2010b.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	548	Vanuatu	Oceania, exc. Australia and New Zealand	VUT	167.0679779	-15.34445547	2017	8	Yes	Data are from UNDP 2010b.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	174	Comoros	Sub-Saharan Africa	COM	43.34234565	-11.66121732	2017	8	Yes	Data are from US Department of State 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	275	State of Palestine	Northern Africa and Western Asia	PSE	35.25694122	31.94347933	2017	9	No	Draft legislation is under consideration according to UN Women country or regional office.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	24	Angola	Sub-Saharan Africa	AGO	17.57817062	-12.33724746	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	31	Azerbaijan	Northern Africa and Western Asia	AZE	50.01064725	40.39229544	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	112	Belarus	Europe and Northern America	BLR	28.04940161	53.54193075	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	64	Bhutan	Central and Southern Asia	BTN	90.45098484	27.39598568	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	748	Eswatini	Sub-Saharan Africa	SWZ	31.50149288	-26.56471011	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	404	Kenya	Sub-Saharan Africa	KEN	37.86096816	0.534797278	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	426	Lesotho	Sub-Saharan Africa	LSO	28.25362195	-29.58041814	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	566	Nigeria	Sub-Saharan Africa	NGA	8.097363256	9.585789025	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	586	Pakistan	Central and Southern Asia	PAK	68.80479684	29.36491634	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	882	Samoa	Oceania, exc. Australia and New Zealand	WSM	-172.4430749	-13.61541469	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	762	Tajikistan	Central and Southern Asia	TJK	69.294998	38.43069666	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	860	Uzbekistan	Central and Southern Asia	UZB	63.11944558	41.77560518	2017	9	No	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	180	Democratic Republic of the Congo	Sub-Saharan Africa	COD	23.65496507	-2.877154732	2017	9	No	Information provided by UN Women regional and country offices.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	262	Djibouti	Sub-Saharan Africa	DJI	42.18274707	11.56004161	2017	9	No	Information provided by UN Women regional and country offices.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	440	Lithuania	Europe and Northern America	LTU	23.90517807	55.33680309	2017	9	No	Information provided by UN Women regional and country offices.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	478	Mauritania	Sub-Saharan Africa	MRT	-10.33187259	20.26089546	2017	9	No	Information provided by UN Women regional and country offices.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	504	Morocco	Northern Africa and Western Asia	MAR	-6.281942841	31.8440131	2017	8	Yes	Information provided by UN Women regional and country offices.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	90	Solomon Islands	Oceania, exc. Australia and New Zealand	SLB	160.1584117	-9.622391719	2017	9	No	Information provided by UN Women regional and country offices.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	795	Turkmenistan	Central and Southern Asia	TKM	58.9787665	40.0912346	2017	9	No	Information provided by UN Women regional and country offices.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	776	Tonga	Oceania, exc. Australia and New Zealand	TON	-175.1959991	-21.19511329	2017	9	No	Roguski and Kingi 2011.	2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	8	Albania	Europe and Northern America	ALB	20.06660928	41.13897007	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	20	Andorra	Europe and Northern America	AND	1.576257417	42.54548611	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	28	Antigua and Barbuda	Latin America and the Caribbean	ATG	-61.7999755	17.07761471	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	32	Argentina	Latin America and the Caribbean	ARG	-65.14563274	-35.19446255	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	36	Australia	Australia and New Zealand	AUS	134.3499412	-25.57717202	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	40	Austria	Europe and Northern America	AUT	14.14172472	47.58704857	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	44	Bahamas	Latin America and the Caribbean	BHS	-78.05111663	24.69546597	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	50	Bangladesh	Central and Southern Asia	BGD	89.17660788	22.86961622	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	52	Barbados	Latin America and the Caribbean	BRB	-59.5346489	13.13648273	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	56	Belgium	Europe and Northern America	BEL	4.660976456	50.64104975	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	84	Belize	Latin America and the Caribbean	BLZ	-88.70199554	17.19965901	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	68	Bolivia (Plurinational State of)	Latin America and the Caribbean	BOL	-64.66224284	-16.71273412	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	70	Bosnia and Herzegovina	Europe and Northern America	BIH	17.78584332	44.16845548	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	72	Botswana	Sub-Saharan Africa	BWA	23.81380223	-22.18810073	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	76	Brazil	Latin America and the Caribbean	BRA	-53.08432878	-10.77668561	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	100	Bulgaria	Europe and Northern America	BGR	25.23763153	42.75731323	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	132	Cabo Verde	Sub-Saharan Africa	CPV	-23.63544151	15.07791834	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	124	Canada	Europe and Northern America	CAN	-101.6575058	57.72360191	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	140	Central African Republic	Sub-Saharan Africa	CAF	20.93559492	7.003720791	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	152	Chile	Latin America and the Caribbean	CHL	-71.23029019	-35.2652885	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	170	Colombia	Latin America and the Caribbean	COL	-73.07446751	3.888209046	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	188	Costa Rica	Latin America and the Caribbean	CRI	-84.19712782	9.970998683	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	191	Croatia	Europe and Northern America	HRV	17.95874553	45.45172212	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	196	Cyprus	Northern Africa and Western Asia	CYP	33.22285964	35.05659437	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	203	Czechia	Europe and Northern America	CZE	15.33151382	49.73913871	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	208	Denmark	Europe and Northern America	DNK	9.326571283	56.03829721	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	212	Dominica	Latin America and the Caribbean	DMA	-61.3493756	15.43391378	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	214	Dominican Republic	Latin America and the Caribbean	DOM	-70.49847576	18.89832088	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	218	Ecuador	Latin America and the Caribbean	ECU	-78.37005241	-1.447785891	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	818	Egypt	Northern Africa and Western Asia	EGY	29.77468534	26.57438204	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	222	El Salvador	Latin America and the Caribbean	SLV	-88.86862995	13.73603564	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	233	Estonia	Europe and Northern America	EST	25.84093481	58.68487172	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	242	Fiji	Oceania, exc. Australia and New Zealand	FJI	177.9660884	-17.83301566	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	246	Finland	Europe and Northern America	FIN	23.308447	61.91586738	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	250	France	Europe and Northern America	FRA	2.457288129	46.62660861	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	268	Georgia	Northern Africa and Western Asia	GEO	43.3713615	42.04813028	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	276	Germany	Europe and Northern America	DEU	10.3806066	51.08862743	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	288	Ghana	Sub-Saharan Africa	GHA	-1.205623522	7.964825185	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	300	Greece	Europe and Northern America	GRC	22.58307827	39.47301873	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	308	Grenada	Latin America and the Caribbean	GRD	-61.68248568	12.11238395	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	320	Guatemala	Latin America and the Caribbean	GTM	-91.2312746	15.00273719	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	328	Guyana	Latin America and the Caribbean	GUY	-58.97322037	4.788012784	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	340	Honduras	Latin America and the Caribbean	HND	-86.59974381	14.82243161	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	352	Iceland	Europe and Northern America	ISL	-19.02116966	64.79134763	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	356	India	Central and Southern Asia	IND	79.3608464	22.34642074	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	364	Iran (Islamic Republic of)	Central and Southern Asia	IRN	54.19766348	32.74370885	2017	24	Not Available / contradictory data source		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	372	Ireland	Europe and Northern America	IRL	-7.121425272	53.25274054	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	376	Israel	Northern Africa and Western Asia	ISR	34.62277992	31.06164552	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	380	Italy	Europe and Northern America	ITA	12.57022427	42.79917282	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	388	Jamaica	Latin America and the Caribbean	JAM	-77.31068409	18.15616857	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	392	Japan	Eastern and South-Eastern Asia	JPN	139.2716103	36.6554539	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	417	Kyrgyzstan	Central and Southern Asia	KGZ	74.52324839	41.46204516	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	438	Liechtenstein	Europe and Northern America	LIE	9.552985019	47.14167005	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	442	Luxembourg	Europe and Northern America	LUX	6.092656563	49.77679538	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	450	Madagascar	Sub-Saharan Africa	MDG	46.6982339	-19.38514785	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	454	Malawi	Sub-Saharan Africa	MWI	33.4884625	-13.40819859	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	470	Malta	Europe and Northern America	MLT	14.44617519	35.89194275	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	480	Mauritius	Sub-Saharan Africa	MUS	57.568022	-20.28581998	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	484	Mexico	Latin America and the Caribbean	MEX	-102.5148166	23.93378032	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	499	Montenegro	Europe and Northern America	MNE	19.25214024	42.78717043	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	516	Namibia	Sub-Saharan Africa	NAM	17.21907885	-22.13817068	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	524	Nepal	Central and Southern Asia	NPL	83.94678863	28.25866332	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	528	Netherlands	Europe and Northern America	NLD	5.331480568	51.86728884	2017	8	Yes		2017
