INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	x	y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	SOURCE_DETAIL	SOURCE_DETAIL_url	SOURCE_YEAR
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	414.0	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	422.0	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	426.0	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	434.0	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	458.0	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	462.0	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	584.0	Marshall Islands	MHL	171.0839119	7.110213497	Oceania, exc. Australia and New Zealand	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	478.0	Mauritania	MRT	-10.33187259	20.26089546	Sub-Saharan Africa	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	504.0	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	524.0	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	562.0	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	512.0	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	586.0	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	585.0	Palau	PLW	134.5733878	7.502307591	Oceania, exc. Australia and New Zealand	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	634.0	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	682.0	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	686.0	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	706.0	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	729.0	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	760.0	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	834.0	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	776.0	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	788.0	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	800.0	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	784.0	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	887.0	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2020.0	33.0	The law does not guarantee the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	8.0	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	24.0	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	28.0	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	32.0	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	51.0	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	36.0	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	40.0	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	31.0	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	44.0	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	52.0	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	112.0	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	56.0	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	84.0	Belize	BLZ	-88.70199554	17.19965901	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	204.0	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	64.0	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	68.0	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	70.0	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	76.0	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	100.0	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	854.0	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	132.0	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	116.0	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	120.0	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	124.0	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	140.0	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	148.0	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	152.0	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	156.0	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	170.0	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	180.0	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	180.0	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	188.0	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	384.0	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	191.0	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	196.0	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	203.0	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	208.0	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	212.0	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	214.0	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	218.0	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	222.0	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	226.0	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	232.0	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	233.0	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	231.0	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	242.0	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	246.0	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	250.0	France	FRA	2.457288129	46.62660861	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	266.0	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	268.0	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
