INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	isLatestValue
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	583	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	584	Marshall Islands	MHL	171.0839119	7.110213497	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	798	Tuvalu	TUV	178.6679611	-7.460048071	Oceania, exc. Australia and New Zealand	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	140	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	178	Congo	COG	15.22052612	-0.840544119	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	478	Mauritania	MRT	-10.33187259	20.26089546	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
60	7	Existence of law on gender statistics	67	Existence of law on gender statistics	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2017	22	Statistics Law reviewed, no gender clause detected	C	Country Data	G	Global		2017	True
