INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	isLatestValue
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	_T	Both sexes or no breakdown by sex	11.86	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	_T	Both sexes or no breakdown by sex	11.83	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2003	_T	Both sexes or no breakdown by sex	11.98	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2002	_T	Both sexes or no breakdown by sex	12.25	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2001	_T	Both sexes or no breakdown by sex	11.83	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2000	_T	Both sexes or no breakdown by sex	11.58	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1990	F	Female	10.38	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2000	F	Female	8.1	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1999	F	Female	7.99	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1998	F	Female	8.29	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1997	F	Female	8.77	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1996	F	Female	8.34	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1995	F	Female	8.41	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1994	F	Female	8.56	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1993	F	Female	8.84	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1992	F	Female	8.66	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1991	F	Female	8.67	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2017	F	Female	8.13	PT	Percent	C	Country Data	G	Global		2017	True
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2016	F	Female	8.14	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2015	F	Female	7.96	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2014	F	Female	8.01	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	F	Female	7.64	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2012	F	Female	8.03	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	F	Female	8.09	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2010	F	Female	8.21	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2009	F	Female	8.17	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2008	F	Female	8.13	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2007	F	Female	7.94	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2006	F	Female	8.11	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	F	Female	8.53	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	F	Female	8.25	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2003	F	Female	8.38	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2002	F	Female	8.61	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2001	F	Female	8.25	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1990	M	Male	15.86	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2000	M	Male	14.33	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1999	M	Male	14.06	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1998	M	Male	14.05	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1997	M	Male	14.04	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1996	M	Male	14.09	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1995	M	Male	13.88	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1994	M	Male	14.05	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1993	M	Male	14.36	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1992	M	Male	14.16	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1991	M	Male	13.61	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2017	M	Male	12.68	PT	Percent	C	Country Data	G	Global		2017	True
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2016	M	Male	12.82	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2015	M	Male	12.91	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2014	M	Male	12.81	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	M	Male	12.55	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2012	M	Male	12.77	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	M	Male	13.53	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2010	M	Male	13.79	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2009	M	Male	13.75	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2008	M	Male	13.53	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2007	M	Male	13.92	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2006	M	Male	14.21	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	M	Male	14.57	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	M	Male	14.71	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2003	M	Male	14.89	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2002	M	Male	15.17	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2001	M	Male	14.7	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2000	_T	Both sexes or no breakdown by sex	12.72	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1999	_T	Both sexes or no breakdown by sex	12.72	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1998	_T	Both sexes or no breakdown by sex	11.73	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1997	_T	Both sexes or no breakdown by sex	11.82	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1996	_T	Both sexes or no breakdown by sex	12.15	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1995	_T	Both sexes or no breakdown by sex	11.65	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1994	_T	Both sexes or no breakdown by sex	11.46	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1993	_T	Both sexes or no breakdown by sex	11.86	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1992	_T	Both sexes or no breakdown by sex	11.76	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1991	_T	Both sexes or no breakdown by sex	11.25	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1990	_T	Both sexes or no breakdown by sex	10.52	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2017	_T	Both sexes or no breakdown by sex	11.6	PT	Percent	C	Country Data	G	Global		2017	True
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2016	_T	Both sexes or no breakdown by sex	11.28	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	10.33	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	10.46	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2013	_T	Both sexes or no breakdown by sex	9.56	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	10.64	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	11.4	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2010	_T	Both sexes or no breakdown by sex	10.62	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2009	_T	Both sexes or no breakdown by sex	10.5	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2008	_T	Both sexes or no breakdown by sex	11.21	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2007	_T	Both sexes or no breakdown by sex	10.81	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2006	_T	Both sexes or no breakdown by sex	11.32	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2005	_T	Both sexes or no breakdown by sex	11.41	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2004	_T	Both sexes or no breakdown by sex	11.65	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2003	_T	Both sexes or no breakdown by sex	11.53	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2002	_T	Both sexes or no breakdown by sex	11.57	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2001	_T	Both sexes or no breakdown by sex	11.73	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2001	F	Female	8.02	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2000	F	Female	8.81	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1999	F	Female	8.69	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1998	F	Female	7.99	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1997	F	Female	8.26	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1996	F	Female	8.35	PT	Percent	C	Country Data	G	Global		2017	False
4	Proportion of employed who are own-account workers, by sex	3	Proportion of employed who are own-account workers, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1995	F	Female	8.28	PT	Percent	C	Country Data	G	Global		2017	False
