INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	VALUE_CATEGORY	VALUE_CATEGORY_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	1961	1961-04-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	1961	1961-05-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	1961	1961-05-05 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	1961	1961-05-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	1961	1961-05-29 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	1961	1961-05-30 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	1961	1961-06-13 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	1961	1961-06-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	1961	1961-06-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	1961	1961-07-13 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	1961	1961-08-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	1961	1961-08-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	1961	1961-08-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	1961	1961-09-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	1961	1961-12-08 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	1962	1962-03-01 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	1962	1962-03-23 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	1962	1962-04-16 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	1962	1962-06-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	1962	1962-07-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	1963	1963-03-27 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	1963	1963-07-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	1963	1963-07-29 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	1963	1963-08-12 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	478	Mauritania	MRT	-10.33187259	20.26089546	Sub-Saharan Africa	1963	1963-11-08 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	1964	1964-03-02 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	140	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	1964	1964-06-09 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	1964	1964-06-30 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	1964	1964-07-13 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	1964	1964-11-26 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	1965	1965-03-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	1965	1965-08-26 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	1965	1965-11-26 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	1966	1966-03-29 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	1966	1966-05-16 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	1966	1966-06-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	1966	1966-10-14 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	1966	1966-12-01 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	1967	1967-07-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	1967	1967-07-19 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	1967	1967-10-31 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	1967	1967-11-06 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	1967	1967-11-13 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	1968	1968-02-02 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1968	1968-06-18 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	1968	1968-07-01 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	1969	1969-03-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	1969	1969-06-03 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	1969	1969-06-12 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	1969	1969-08-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	1969	1969-10-01 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	1970	1970-04-23 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	1970	1970-08-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	1970	1970-10-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	1970	1970-11-26 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	862	Venezuela (Bolivarian Republic of)	VEN	-66.15642084	7.121324748	Latin America and the Caribbean	1971	1971-06-03 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	1971	1971-09-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	1972	1972-06-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	1973	1973-01-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	1973	1973-03-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	1973	1973-06-06 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	1973	1973-06-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	1974	1974-09-19 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	1974	1974-10-14 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	1975	1975-01-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	1975	1975-06-13 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	1976	1976-06-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	1976	1976-08-18 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	1976	1976-11-09 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	1977	1977-01-31 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	1977	1977-02-21 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	1977	1977-03-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	1977	1977-06-01 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	1977	1977-06-06 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	1978	1978-06-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1979	1979-04-03 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	1979	1979-10-23 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	1981	1981-02-02 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	a9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	1981	1981-05-28 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
