INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	SOURCE_YEAR
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	178	Congo	COG	15.22052612	-0.840544119	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	250	France	FRA	2.457288129	46.62660861	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia		20	Supplementary public funding incentives	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	356	India	IND	79.3608464	22.34642074	Central and Southern Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	478	Mauritania	MRT	-10.33187259	20.26089546	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	674	San Marino	SMR	12.46329038	43.93841766	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	728	South Sudan	SSD	30.32618773	7.290839152	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia		17	Legislated Candidate Quotas	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa		18	Reserved seats	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America		16	No legislated	2019
58	5	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	65	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America		16	No legislated	2019
