INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	14.60701	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	14.68339	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2001	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	5.03387	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	1999	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	14.37341	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2007	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	25.48392	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	52.38216	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2018	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	73.91028	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	2.64461	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	5.27569	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	660	Anguilla	AIA	-63.05651612	18.21525315	Latin America and the Caribbean	2001	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	17.78035	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	26.75051	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	27.40498	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	28.44017	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	30.00144	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	29.80615	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	30.41778	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	30.52476	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	31.55278	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	32.06457	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	32.54087	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	35.12408	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.34115	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	22.89429	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2003	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	9.92396	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	9.60366	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	9.51638	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	9.65251	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	9.40847	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	10.94071	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	10.88215	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	11.78742	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	12.13938	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	12.4214	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	12.24622	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2017	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	13.16651	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	13.31772	PT	Percent	C	Country Data	G	Global	2021	5500			EA_5t8_AG25t99, EA_5t8_AG25t99_F, EA_5t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
