INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	50	Bangladesh	BGD	90.0	24.0	Central and Southern Asia	2016	F	Female	19.78	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	356	India	IND	77.0	20.0	Central and Southern Asia	2013	F	Female	42.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	356	India	IND	77.0	20.0	Central and Southern Asia	2014	F	Female	42.32	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	356	India	IND	77.0	20.0	Central and Southern Asia	2015	F	Female	42.07	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	356	India	IND	77.0	20.0	Central and Southern Asia	2016	F	Female	42.72	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2004	F	Female	30.21	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2005	F	Female	37.23	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2006	F	Female	33.99	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2007	F	Female	37.23	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2009	F	Female	38.33	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2011	F	Female	28.6	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2012	F	Female	27.11	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2015	F	Female	32.38	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2016	F	Female	30.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2016	F	Female	35.06	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2017	F	Female	33.1	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	1999	F	Female	50.48	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2001	F	Female	45.44	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2002	F	Female	48.44	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2003	F	Female	44.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2004	F	Female	44.72	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2005	F	Female	56.85	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2006	F	Female	43.22	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2007	F	Female	40.13	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2008	F	Female	42.17	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2009	F	Female	42.21	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2010	F	Female	41.24	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2012	F	Female	41.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2015	F	Female	30.17	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2016	F	Female	29.13	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2011	F	Female	40.01	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2015	F	Female	39.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2016	F	Female	42.56	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	1999	F	Female	52.31	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2000	F	Female	48.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2001	F	Female	42.75	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2003	F	Female	48.44	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2004	F	Female	42.41	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2005	F	Female	44.2	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2006	F	Female	62.34	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2007	F	Female	39.13	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2008	F	Female	49.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2009	F	Female	50.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2010	F	Female	41.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2011	F	Female	50.53	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2012	F	Female	49.44	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2015	F	Female	49.17	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	2016	F	Female	52.22	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2000	F	Female	25.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2001	F	Female	21.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2002	F	Female	18.12	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2004	F	Female	12.06	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2007	F	Female	11.53	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2008	F	Female	9.83	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2015	F	Female	16.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	True
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2004	F	Female	25.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
25	25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2005	F	Female	25.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:37	2017	False
