INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2011	F	Female	Y_GE65	65 years old and over	U	Urban	3.7999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use."	Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE65__U	Female, 65 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2011	M	Male	Y_GE65	65 years old and over	U	Urban	1.4333328	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use."	Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE65__U	Male, 65 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	F	Female	Y_GE12	12 years old and over	_T	All areas	4.6999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	M	Male	Y_GE12	12 years old and over	_T	All areas	0.7000008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	F	Female	Y15T24	15 to 24 years old	_T	All areas	6.0	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	M	Male	Y15T24	15 to 24 years old	_T	All areas	0.7000008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	F	Female	Y_GE12	12 years old and over	R	Rural	4.9999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE12__R	Female, 12 years old and over, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	M	Male	Y_GE12	12 years old and over	R	Rural	0.7000008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE12__R	Male, 12 years old and over, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	F	Female	Y_GE12	12 years old and over	U	Urban	4.5	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE12__U	Female, 12 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012	M	Male	Y_GE12	12 years old and over	U	Urban	0.7999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid domestic work is not included.	Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE12__U	Male, 12 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2005	F	Female	Y_GE15	15 years old and over	_T	All areas	3.0499992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		Calculated by UNSD based on available country data from the Time use survey in Annual Household Survey 2005 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2010	F	Female	Y_GE15	15 years old and over	_T	All areas	3.0833328	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		Calculated by UNSD based on available country data from the Time-use and Volunteer Activities Survey to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2013	F	Female	Y_GE15	15 years old and over	_T	All areas	3.294156	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2005	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		Calculated by UNSD based on available country data from the Time use survey in Annual Household Survey 2005 to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2010	M	Male	Y_GE15	15 years old and over	_T	All areas	1.1833344	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		Calculated by UNSD based on available country data from the Time-use and Volunteer Activities Survey to apply ICATUS.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	1.2850464	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2004	F	Female	Y_GE15	15 years old and over	_T	All areas	4.8666672	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Armenian Time Use Pilot Survey	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	Y_GE15	15 years old and over	_T	All areas	4.416	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2004	M	Male	Y_GE15	15 years old and over	_T	All areas	0.8333328	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Armenian Time Use Pilot Survey	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	M	Male	Y_GE15	15 years old and over	_T	All areas	0.8959992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	Y15T24	15 to 24 years old	_T	All areas	2.6710008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	M	Male	Y15T24	15 to 24 years old	_T	All areas	0.7519991999999999	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	Y25T44	25 to 44 years old	_T	All areas	4.925999999999999	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	M	Male	Y25T44	25 to 44 years old	_T	All areas	0.7300008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	Y45T54	45 to 54 years old	_T	All areas	5.302000800000001	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	M	Male	Y45T54	45 to 54 years old	_T	All areas	0.9379992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	Y55T64	55 to 64 years old	_T	All areas	4.3600008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	M	Male	Y55T64	55 to 64 years old	_T	All areas	0.6259992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	Y_GE65	65 years old and over	_T	All areas	4.638	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	M	Male	Y_GE65	65 years old and over	_T	All areas	1.5169992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	Y_GE15	15 years old and over	R	Rural	5.325	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	F__Y_GE15__R	Female, 15 years old and over, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	M	Male	Y_GE15	15 years old and over	R	Rural	1.3570007999999998	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia	2021	200	SL_DOM_TSPDDC			SEX__AGE__URBANIZATION	M__Y_GE15__R	Male, 15 years old and over, rural	True
