INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2011	F	Female	3.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2010	F	Female	3.33	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2006	F	Female	3.37	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2007	F	Female	3.43	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2014	F	Female	4.15	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2018	F	Female	4.93	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2006	F	Female	2.14	PT	Percent	C	Country Data	G	Global		HIES - Household Income and Expenditure Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2014	F	Female	4.12	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2010	F	Female	5.66	PT	Percent	C	Country Data	G	Global		LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2004	F	Female	7.14	PT	Percent	C	Country Data	G	Global		PC - Population Census	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2011	F	Female	3.95	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	HIES - Questionnaire on Indicators of Well-being	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2015	F	Female	29.84	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Questionnaire on Indicators of Well-being	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2017	F	Female	4.05	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Living Conditions Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2014	F	Female	6.37	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Living Conditions Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2009	F	Female	4.36	PT	Percent	C	Country Data	G	Global	Reference group coverage: Total employment	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2001	F	Female	4.71	PT	Percent	C	Country Data	G	Global	Data reference period: October | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2007	F	Female	6.83	PT	Percent	C	Country Data	G	Global	Data reference period: October	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2006	F	Female	7.28	PT	Percent	C	Country Data	G	Global	Data reference period: October	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2004	F	Female	8.09	PT	Percent	C	Country Data	G	Global	Data reference period: March	PC - Qatar Population and Housing Census	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2013	F	Female	12.22	PT	Percent	C	Country Data	G	Global	Data reference period: September | Reference group coverage: Excluding temporarily absent from work | Age coverage - maximum age: 76 years or older, but bounded	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2015	F	Female	14.74	PT	Percent	C	Country Data	G	Global	Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2016	F	Female	14.91	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2017	F	Female	15.09	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Labor Force Sample Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2004	F	Female	4.87	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Household Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2001	F	Female	5.24	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Household Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2003	F	Female	5.69	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Household Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2017	F	Female	8.36	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Household Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2014	F	Female	9.89	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Household Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2013	F	Female	10.61	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Household Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2000	F	Female	5.0	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2002	F	Female	5.6	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2001	F	Female	5.95	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2003	F	Female	5.97	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2004	F	Female	7.09	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2005	F	Female	7.89	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2009	F	Female	8.62	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2006	F	Female	8.64	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2007	F	Female	8.87	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2010	F	Female	9.4	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2008	F	Female	9.5	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2016	F	Female	9.77	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2011	F	Female	10.09	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2015	F	Female	10.45	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2012	F	Female	11.1	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2014	F	Female	11.14	PT	Percent	C	Country Data	G	Global		LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2013	F	Female	11.37	PT	Percent	C	Country Data	G	Global		LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2017	F	Female	12.33	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2018	F	Female	14.46	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2019	F	Female	15.41	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2020	F	Female	15.65	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Economically Active Population Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2009	F	Female	5.38	PT	Percent	C	Country Data	G	Global	Reference group coverage: Total employment	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2013	F	Female	6.8	PT	Percent	C	Country Data	G	Global		LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2008	F	Female	7.12	PT	Percent	C	Country Data	G	Global		LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2006	F	Female	8.95	PT	Percent	C	Country Data	G	Global	Data reference period: April	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2007	F	Female	9.22	PT	Percent	C	Country Data	G	Global		LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2008	F	Female	5.53	PT	Percent	C	Country Data	G	Global	Data reference period: June | Population coverage: Excluding nationals in the private sector	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
