INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	1996	F	Female	8.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2001	F	Female	14.3	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2006	F	Female	29.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2011	F	Female	50.1	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2014	F	Female	59.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2016	F	Female	69.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2007	F	Female	28.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2013	F	Female	36.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2018	F	Female	51.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2007	F	Female	92.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2007	F	Female	49.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2012	F	Female	52.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2017	F	Female	64.2	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2000	F	Female	82.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2016	F	Female	96.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	1996	F	Female	78.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2012	F	Female	93.2	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2000	F	Female	8.9	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2005	F	Female	27.0	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2010	F	Female	59.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2014	F	Female	75.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2013	F	Female	69.1	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	408	Democratic People's Republic of Korea	PRK	127.1803633	40.1462645	Eastern and South-Eastern Asia	2009	F	Female	93.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	408	Democratic People's Republic of Korea	PRK	127.1803633	40.1462645	Eastern and South-Eastern Asia	2017	F	Female	93.7	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2003	F	Female	81.0	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2007	F	Female	81.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	1997	F	Female	70.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2012	F	Female	87.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2013	F	Female	83.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2012	F	Female	36.9	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2010	F	Female	81.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2013	F	Female	89.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2014	F	Female	89.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2007	F	Female	73.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2001	F	Female	65.9	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2016	F	Female	58.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2003	F	Female	70.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2008	F	Female	77.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	1998	F	Female	77.0	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2011	F	Female	78.1	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2013	F	Female	84.3	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2017	F	Female	86.5	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2012	F	Female	96.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2009	F	Female	79.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2012	F	Female	93.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2013	F	Female	93.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2016	F	Female	90.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2003	F	Female	29.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2010	F	Female	55.1	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2016	F	Female	76.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2011	F	Female	59.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	1997	F	Female	15.2	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2002	F	Female	29.3	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2014	F	Female	73.7	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2009	F	Female	66.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2002	F	Female	41.1	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2012	F	Female	99.7	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2012	F	Female	84.2	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2007	F	Female	99.0	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2014	F	Female	93.3	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2015	F	Female	91.7	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2014	F	Female	96.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2010	F	Female	98.9	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2014	F	Female	99.3	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2003	F	Female	68.1	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2011	F	Female	97.3	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2013	F	Female	86.6	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2011	F	Female	93.9	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2005	F	Female	88.8	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	1997	F	Female	87.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2012	F	Female	95.4	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	True
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	1999	F	Female	59.1	PT	Percent	C	Country Data	G	Global	2019	6200				SEX	F	Female	False
