INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global	This reservation is expressed in the form of a Declaration.	2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	583	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2017	7	Reservation	C	Country Data	G	Global		2017
61	8	Whether or not reservation to article 16 of CEDAW	102	Reservations to CEDAW - Elimination of discrimination	408	Democratic People's Republic of Korea	PRK	127.1803633	40.1462645	Eastern and South-Eastern Asia	2017	7	Reservation	C	Country Data	G	Global		2017
