INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1998	_T	Both sexes or no breakdown by sex	31.13	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1999	_T	Both sexes or no breakdown by sex	31.57	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2000	_T	Both sexes or no breakdown by sex	31.4	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2001	_T	Both sexes or no breakdown by sex	33.25	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2002	_T	Both sexes or no breakdown by sex	33.01	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2003	_T	Both sexes or no breakdown by sex	32.79	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	_T	Both sexes or no breakdown by sex	33.0	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	_T	Both sexes or no breakdown by sex	32.88	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2006	_T	Both sexes or no breakdown by sex	33.37	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2007	_T	Both sexes or no breakdown by sex	34.4	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2008	_T	Both sexes or no breakdown by sex	32.6	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2009	_T	Both sexes or no breakdown by sex	33.99	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2010	_T	Both sexes or no breakdown by sex	34.3	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	34.04	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	35.42	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	_T	Both sexes or no breakdown by sex	35.77	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	34.23	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	34.76	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1991	F	Female	44.52	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1992	F	Female	44.27	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1993	F	Female	45.17	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1994	F	Female	45.21	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1995	F	Female	45.27	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1996	F	Female	46.06	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1997	F	Female	45.57	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1998	F	Female	45.42	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1999	F	Female	45.87	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2000	F	Female	45.21	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2001	F	Female	46.78	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2002	F	Female	46.96	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2003	F	Female	46.48	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	F	Female	46.36	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	F	Female	46.19	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2006	F	Female	46.24	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2007	F	Female	47.12	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2008	F	Female	45.44	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2009	F	Female	46.41	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2010	F	Female	46.94	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	F	Female	46.56	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2012	F	Female	48.05	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	F	Female	47.94	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2014	F	Female	46.69	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2015	F	Female	46.84	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1991	M	Male	19.16	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1992	M	Male	18.8	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1993	M	Male	19.47	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1994	M	Male	19.58	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1995	M	Male	19.69	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1996	M	Male	20.88	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1997	M	Male	20.01	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1998	M	Male	20.13	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1999	M	Male	20.51	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2000	M	Male	20.51	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2001	M	Male	22.42	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2002	M	Male	21.83	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2003	M	Male	21.72	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	M	Male	22.25	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	M	Male	22.03	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2006	M	Male	22.81	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2007	M	Male	23.97	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2008	M	Male	22.02	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2009	M	Male	23.59	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2010	M	Male	23.8	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	M	Male	23.58	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2012	M	Male	24.81	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	M	Male	25.47	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2014	M	Male	23.65	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2015	M	Male	24.43	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2007	_T	Both sexes or no breakdown by sex	31.56	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2008	_T	Both sexes or no breakdown by sex	32.07	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2009	_T	Both sexes or no breakdown by sex	32.71	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2010	_T	Both sexes or no breakdown by sex	31.38	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	32.34	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	32.94	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2013	_T	Both sexes or no breakdown by sex	31.67	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2016	_T	Both sexes or no breakdown by sex	32.2	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	31.39	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	31.5	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2007	F	Female	44.28	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2008	F	Female	44.19	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2009	F	Female	44.35	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2010	F	Female	43.32	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2011	F	Female	44.22	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	F	Female	45.4	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2013	F	Female	43.42	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2014	F	Female	42.73	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2016	F	Female	43.47	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2015	F	Female	43.03	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2007	M	Male	20.52	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2008	M	Male	21.39	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2009	M	Male	22.34	PT	Percent	C	Country Data	G	Global		2017
14	Proportion of employed working part-time, by sex	10	Proportion of employed working part-time, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2010	M	Male	20.81	PT	Percent	C	Country Data	G	Global		2017
