INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	1999	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	88.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	462	Maldives	MDV	73.0	3.25	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	89.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	90.11	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	90.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	1972	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	91.02	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	91.75	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	91.86	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	91.79	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	92.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	85.99	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	85.18	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	84.02	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	84.05	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	50.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	13.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	12.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	762	Tajikistan	TJK	71.0	39.0	Central and Southern Asia	2000	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	10.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	795	Turkmenistan	TKM	60.0	40.0	Central and Southern Asia	1995	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	10.24	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	860	Uzbekistan	UZB	64.0	41.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	9.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	860	Uzbekistan	UZB	64.0	41.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	9.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	860	Uzbekistan	UZB	64.0	41.0	Central and Southern Asia	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	9.71	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	9.12	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	8.87	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	7.6	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	6.34	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	1982	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	6.64	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	6.61	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	6.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	6.19	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	13.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	1976	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	15.34	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	15.78	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	16.32	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	16.19	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.71	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	19.7	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	20.45	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
