INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2010	F	Female	8.58	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2013	F	Female	33.04	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2008	F	Female	9.01	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Sample Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2005	F	Female	9.35	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2007	F	Female	9.74	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2001	F	Female	11.1	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2003	F	Female	11.17	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2004	F	Female	12.17	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2002	F	Female	14.97	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2008	F	Female	15.31	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2009	F	Female	15.43	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2014	F	Female	17.9	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2011	F	Female	18.28	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2010	F	Female	19.64	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2006	F	Female	21.16	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2000	F	Female	24.13	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2010	F	Female	10.04	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2006	F	Female	10.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2017	F	Female	11.48	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2001	F	Female	10.56	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2010	F	Female	12.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Socio-Economic Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2011	F	Female	14.64	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Socio-Economic Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2000	F	Female	15.36	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2014	F	Female	15.89	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Socio-Economic Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2012	F	Female	16.67	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2017	F	Female	20.15	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Socio-Economic Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2013	F	Female	22.47	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Socio-Economic Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2015	F	Female	25.09	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Socio-Economic Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2016	F	Female	33.14	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Socio-Economic Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2004	F	Female	11.39	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2003	F	Female	13.26	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2002	F	Female	13.71	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2001	F	Female	15.09	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2005	F	Female	17.28	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2008	F	Female	17.88	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2000	F	Female	20.46	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2007	F	Female	22.12	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2009	F	Female	22.52	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2006	F	Female	23.43	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2010	F	Female	23.65	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2011	F	Female	31.24	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2014	F	Female	31.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2016	F	Female	33.67	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2015	F	Female	34.01	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2013	F	Female	34.18	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2017	F	Female	35.05	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2019	F	Female	35.18	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2012	F	Female	36.47	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018	F	Female	37.27	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2001	F	Female	11.72	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2014	F	Female	17.34	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2016	F	Female	11.77	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2019	F	Female	19.82	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2017	F	Female	20.46	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2018	F	Female	21.73	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2017	F	Female	12.17	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2018	F	Female	15.75	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2010	F	Female	12.28	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - National Sample Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2012	F	Female	12.97	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - National Sample Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2018	F	Female	13.71	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	LFS - Periodic Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2019	F	Female	14.83	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	LFS - Periodic Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2011	F	Female	13.0	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7400	IC_GEN_MGTN			SEX	F	Female	False
