INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2013	F	Female	Y_GE16	16 years old and over	1.58	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2012	F	Female	Y_GE16	16 years old and over	1.22	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2011	F	Female	Y_GE16	16 years old and over	1.58	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2010	F	Female	Y_GE16	16 years old and over	1.81	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2009	F	Female	Y_GE16	16 years old and over	1.68	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2008	F	Female	Y_GE16	16 years old and over	1.13	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2007	F	Female	Y_GE16	16 years old and over	1.39	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2006	F	Female	Y_GE16	16 years old and over	1.24	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2005	F	Female	Y_GE16	16 years old and over	0.95	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2004	F	Female	Y_GE16	16 years old and over	0.99	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2002	F	Female	Y_GE16	16 years old and over	1.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2014	M	Male	Y_GE16	16 years old and over	4.93	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2016	M	Male	Y_GE16	16 years old and over	4.86	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2015	M	Male	Y_GE16	16 years old and over	5.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	132	Cabo Verde	CPV	-24.0	16.0	Sub-Saharan Africa	2015	M	Male	Y_GE16	16 years old and over	4.29	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2016	M	Male	Y_GE16	16 years old and over	6.15	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2015	M	Male	Y_GE16	16 years old and over	5.35	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2014	M	Male	Y_GE16	16 years old and over	6.05	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2013	M	Male	Y_GE16	16 years old and over	4.91	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2012	M	Male	Y_GE16	16 years old and over	5.02	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2011	M	Male	Y_GE16	16 years old and over	5.36	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2010	M	Male	Y_GE16	16 years old and over	5.33	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2009	M	Male	Y_GE16	16 years old and over	5.12	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2008	M	Male	Y_GE16	16 years old and over	4.45	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2007	M	Male	Y_GE16	16 years old and over	4.17	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2006	M	Male	Y_GE16	16 years old and over	3.77	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2005	M	Male	Y_GE16	16 years old and over	3.43	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2004	M	Male	Y_GE16	16 years old and over	4.01	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2002	M	Male	Y_GE16	16 years old and over	2.72	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	51	Armenia	ARM	45.0	40.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	Y00T75	under 76 years old	1.41	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	51	Armenia	ARM	45.0	40.0	Northern Africa and Western Asia	2014	F	Female	Y00T75	under 76 years old	0.58	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	51	Armenia	ARM	45.0	40.0	Northern Africa and Western Asia	2014	M	Male	Y00T75	under 76 years old	2.19	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2003	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	2.78	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2001	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	2.16	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2003	F	Female	Y_GE16	16 years old and over	1.63	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2001	F	Female	Y_GE16	16 years old and over	0.92	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2003	M	Male	Y_GE16	16 years old and over	3.36	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2001	M	Male	Y_GE16	16 years old and over	2.73	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processingBreak in series: Methodology revised;	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y00T76	under 77 years old	0.88	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2009	F	Female	Y00T76	under 77 years old	0.58	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2009	M	Male	Y00T76	under 77 years old	1.17	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	800	Uganda	UGA	32.0	1.0	Sub-Saharan Africa	2009	_T	Both sexes or no breakdown by sex	Y10T76	10 to 76 years old	1.01	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	800	Uganda	UGA	32.0	1.0	Sub-Saharan Africa	2009	F	Female	Y10T76	10 to 76 years old	0.43	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	800	Uganda	UGA	32.0	1.0	Sub-Saharan Africa	2009	M	Male	Y10T76	10 to 76 years old	1.62	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y00T76	under 77 years old	0.3	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: September	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	F	Female	Y00T76	under 77 years old	0.43	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: September	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	M	Male	Y00T76	under 77 years old	0.28	PT	Percent	C	Country data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Data reference period: September	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	5.0	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas; Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2009	F	Female	Y_GE10	10 years old and over	2.72	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas; Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2009	M	Male	Y_GE10	10 years old and over	6.51	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas; Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2002	_T	Both sexes or no breakdown by sex	Y_GE09	9 years old and over	2.35	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: Less than or equal to 9 years old; Data reference period: Annual or annual average	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2002	F	Female	Y_GE09	9 years old and over	0.54	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: Less than or equal to 9 years old; Data reference period: Annual or annual average	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2002	M	Male	Y_GE09	9 years old and over	2.96	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: Less than or equal to 9 years old; Data reference period: Annual or annual average	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	450	Madagascar	MDG	47.0	-20.0	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	Y_GE09	9 years old and over	34.15	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: Less than or equal to 9 years old; Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	450	Madagascar	MDG	47.0	-20.0	Sub-Saharan Africa	2003	_T	Both sexes or no breakdown by sex	Y_GE09	9 years old and over	2.11	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: Less than or equal to 9 years old; Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
6	6	Proportion of employed who are employers, by sex	5	Proportion of employed who are employers, by sex	450	Madagascar	MDG	47.0	-20.0	Sub-Saharan Africa	2005	F	Female	Y_GE09	9 years old and over	16.11	PT	Percent	C	Country data	G	Global	Age coverage - minimum age: Less than or equal to 9 years old; Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017
