INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2011	M	Male	_T	All age ranges or no breakdown by age	43.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	39.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2012	F	Female	_T	All age ranges or no breakdown by age	33.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2012	M	Male	_T	All age ranges or no breakdown by age	43.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	40.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2013	F	Female	_T	All age ranges or no breakdown by age	24.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2013	M	Male	_T	All age ranges or no breakdown by age	38.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	33.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2011	F	Female	_T	All age ranges or no breakdown by age	6.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2011	M	Male	_T	All age ranges or no breakdown by age	10.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	8.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2012	F	Female	_T	All age ranges or no breakdown by age	5.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2012	M	Male	_T	All age ranges or no breakdown by age	9.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	7.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2013	F	Female	_T	All age ranges or no breakdown by age	8.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2013	M	Male	_T	All age ranges or no breakdown by age	11.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	10.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2015	F	Female	_T	All age ranges or no breakdown by age	11.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2015	M	Male	_T	All age ranges or no breakdown by age	15.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	13.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2016	F	Female	_T	All age ranges or no breakdown by age	14.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2016	M	Male	_T	All age ranges or no breakdown by age	17.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	16.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	F	Female	_T	All age ranges or no breakdown by age	14.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	M	Male	_T	All age ranges or no breakdown by age	17.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	16.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2008	F	Female	_T	All age ranges or no breakdown by age	20.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2008	M	Male	_T	All age ranges or no breakdown by age	41.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	38.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2009	F	Female	_T	All age ranges or no breakdown by age	21.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2009	M	Male	_T	All age ranges or no breakdown by age	42.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	39.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2010	F	Female	_T	All age ranges or no breakdown by age	25.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2010	M	Male	_T	All age ranges or no breakdown by age	46.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	43.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2011	F	Female	_T	All age ranges or no breakdown by age	22.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2011	M	Male	_T	All age ranges or no breakdown by age	47.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	43.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2012	F	Female	_T	All age ranges or no breakdown by age	22.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2012	M	Male	_T	All age ranges or no breakdown by age	45.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	41.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2013	F	Female	_T	All age ranges or no breakdown by age	24.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2013	M	Male	_T	All age ranges or no breakdown by age	46.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	42.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2015	F	Female	_T	All age ranges or no breakdown by age	30.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2015	M	Male	_T	All age ranges or no breakdown by age	50.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	47.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2016	F	Female	_T	All age ranges or no breakdown by age	35.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2016	M	Male	_T	All age ranges or no breakdown by age	53.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2016	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	50.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2004	F	Female	_T	All age ranges or no breakdown by age	80.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2004	M	Male	_T	All age ranges or no breakdown by age	59.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2004	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	68.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2011	F	Female	_T	All age ranges or no breakdown by age	79.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2011	M	Male	_T	All age ranges or no breakdown by age	59.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	68.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2007	F	Female	_T	All age ranges or no breakdown by age	86.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2007	M	Male	_T	All age ranges or no breakdown by age	73.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2007	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	79.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2005	F	Female	_T	All age ranges or no breakdown by age	97.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2005	M	Male	_T	All age ranges or no breakdown by age	95.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	96.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2011	F	Female	_T	All age ranges or no breakdown by age	97.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2011	M	Male	_T	All age ranges or no breakdown by age	90.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	94.5	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2006	F	Female	_T	All age ranges or no breakdown by age	93.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2006	M	Male	_T	All age ranges or no breakdown by age	79.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2006	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	87.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2013	F	Female	_T	All age ranges or no breakdown by age	91.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2013	M	Male	_T	All age ranges or no breakdown by age	78.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2013	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	86.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2015	F	Female	_T	All age ranges or no breakdown by age	88.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
9	9	Proportion of informal employment in non agriculture employment, by sex	74	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2015	M	Male	_T	All age ranges or no breakdown by age	75.9	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2019
