INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1979	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:21	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1980	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.95	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1981	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1982	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.71	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1983	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.72	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1984	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	95.92	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1985	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	95.96	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1986	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	96.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1987	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.15	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1988	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:25	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1989	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.91	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:25	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	95.14	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	95.63	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2006	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	95.81	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2007	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	96.58	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2008	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	96.7	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2009	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	96.82	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2010	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.11	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.77	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.66	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.49	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.15	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.12	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2016	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	96.78	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:32	2017	True
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2016	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:32	2017	True
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2002	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	96.93	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:28	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2003	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.14	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:28	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2004	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.34	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2005	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.1	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2006	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.15	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2007	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.49	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:29	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2008	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.6	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2009	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2010	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.47	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.06	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:30	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.2	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2013	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.77	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.48	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.73	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:31	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1978	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.44	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:21	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1979	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.42	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:21	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1980	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.47	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1981	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.32	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1982	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.21	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1983	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.83	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:23	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1984	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1985	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1986	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.76	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1987	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.86	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:24	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1988	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.89	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:25	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1989	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.83	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:25	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1990	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:25	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1991	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:25	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1992	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:26	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1994	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	97.16	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:26	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1995	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:26	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1996	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	98.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:27	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1997	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.76	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:27	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1998	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:27	2017	False
21	21	Adjusted net enrolment rate in primary education by sex	14	Adjusted net enrolment rate in primary education by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1999	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	99.41	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:23:27	2017	False
