INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2014	F	Female	16.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2015	F	Female	16.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2016	F	Female	24.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2017	F	Female	25.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2018	F	Female	22.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2019	F	Female	22.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2001	F	Female	29.7	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Enquête Emploi auprès des Ménages	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2003	F	Female	24.8	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Enquête Emploi auprès des Ménages	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2011	F	Female	22.0	PT	Percent	C	Country Data	G	Global	Data reference period: Fourth quarter	LFS - Enquête Emploi auprès des Ménages	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2013	F	Female	21.5	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: September	LFS - Enquête Emploi auprès des Ménages	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2017	F	Female	21.0	PT	Percent	C	Country Data	G	Global	Data reference period: September	LFS - Enquête Emploi auprès des Ménages	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2004	F	Female	69.9	PT	Percent	C	Country Data	G	Global	Nonstandard status in employment group: Including employers, Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing	HIES - Questionnaire sur les Indicateurs de Base du Bien-être	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2009	F	Female	75.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Questionnaire sur les Indicateurs de Base du Bien-être	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2011	F	Female	68.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Questionnaire sur les Indicateurs de Base du Bien-être	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2014	F	Female	64.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	PC - Recensements de Population	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	1991	F	Female	12.4	PT	Percent	C	Country Data	G	Global		PC - Population Census	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2000	F	Female	27.0	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2001	F	Female	27.8	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2002	F	Female	27.5	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2004	F	Female	29.3	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2005	F	Female	30.2	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2009	F	Female	31.6	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2010	F	Female	31.2	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2011	F	Female	28.5	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2012	F	Female	29.6	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2013	F	Female	28.4	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	F	Female	29.4	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	F	Female	30.9	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	F	Female	20.7	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	F	Female	20.8	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers Data reference period: End of the year Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2018	F	Female	20.0	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers Data reference period: End of the year Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2019	F	Female	19.6	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers Data reference period: End of the year Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour Force Survey	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1990	F	Female	24.5	PT	Percent	C	Country Data	G	Global	Data reference period: October Geographical coverage: Main city or metropolitan area	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1991	F	Female	24.7	PT	Percent	C	Country Data	G	Global	Data reference period: October Geographical coverage: Main city or metropolitan area	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1992	F	Female	23.0	PT	Percent	C	Country Data	G	Global	Data reference period: October Geographical coverage: Main city or metropolitan area	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1993	F	Female	23.4	PT	Percent	C	Country Data	G	Global	Data reference period: October Geographical coverage: Main city or metropolitan area	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1994	F	Female	22.8	PT	Percent	C	Country Data	G	Global	Data reference period: October Geographical coverage: Main city or metropolitan area	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1995	F	Female	20.6	PT	Percent	C	Country Data	G	Global	Data reference period: October Geographical coverage: Main city or metropolitan area	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1996	F	Female	20.4	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: Incomplete year Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1997	F	Female	20.1	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: Incomplete year Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1998	F	Female	19.8	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: Incomplete year Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1999	F	Female	19.6	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: Incomplete year Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2000	F	Female	18.7	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: Incomplete year Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2001	F	Female	19.6	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: Incomplete year Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2002	F	Female	18.4	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Data reference period: Incomplete year Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2003	F	Female	16.7	PT	Percent	C	Country Data	G	Global	Break in series: Other or unspecified type of break, Data reference period: Second semester Geographical coverage: Main cities or metropolitan areas Age coverage - minimum age: 10 years old	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2004	F	Female	16.7	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Geographical coverage: Main cities or metropolitan areas	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2005	F	Female	16.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing Geographical coverage: Main cities or metropolitan areas	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2006	F	Female	15.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing Geographical coverage: Main cities or metropolitan areas	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2007	F	Female	15.1	PT	Percent	C	Country Data	G	Global	Geographical coverage: Main cities or metropolitan areas	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.4	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2008	F	Female	15.2	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures., Repository: ILO-STATISTICS - Micro data processing Geographical coverage: Main cities or metropolitan areas	LFS - Encuesta Permanente de Hogares (Urbano)	2021	700		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
