INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	47.5	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2000	F	Female	Y_GE10	10 years old and over	40.79	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2001	F	Female	Y_GE10	10 years old and over	40.08	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2002	F	Female	Y_GE10	10 years old and over	42.11	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2003	F	Female	Y_GE10	10 years old and over	41.08	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2004	F	Female	Y_GE10	10 years old and over	43.68	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	296	Kiribati	KIR	173.0	1.41666666	Oceania, exc. Australia and New Zealand	2000	F	Female	Y_GE10	10 years old and over	76.0	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	2000	F	Female	Y_GE10	10 years old and over	33.5	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2000	M	Male	Y_GE10	10 years old and over	70.4	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2001	M	Male	Y_GE10	10 years old and over	69.21	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2002	M	Male	Y_GE10	10 years old and over	68.29	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2003	M	Male	Y_GE10	10 years old and over	67.7	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2004	M	Male	Y_GE10	10 years old and over	69.17	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	296	Kiribati	KIR	173.0	1.41666666	Oceania, exc. Australia and New Zealand	2000	M	Male	Y_GE10	10 years old and over	86.0	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	678	Sao Tome and Principe	STP	7.0	1.0	Sub-Saharan Africa	2000	M	Male	Y_GE10	10 years old and over	62.2	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	59.13	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2006	F	Female	Y_GE10	10 years old and over	46.89	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2006	M	Male	Y_GE10	10 years old and over	71.88	PT	Percent	C	Country data	G	Global		2017
3	3	Labour force participation rates for persons aged 15-24 and 15+, by sex	2	Labour force participation rate for persons aged 15+, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE12	12 years old and over	64.85	PT	Percent	C	Country data	G	Global	Data reference period: Third quarter | Geographical coverage: Main cities or metropolitan areas | Population coverage: Excluding armed forces and/or conscripts	2017
