INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	VALUE_CATEGORY	VALUE_CATEGORY_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	1956	1956-06-08 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	1956	1956-06-08 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	1956	1956-08-09 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	1956	1956-08-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	1956	1956-08-21 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	1956	1956-09-24 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	1957	1957-03-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	1957	1957-04-25 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	1957	1957-05-28 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	1957	1957-06-03 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	1957	1957-06-07 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	1958	1958-02-17 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	1958	1958-03-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	1958	1958-06-03 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	1958	1958-08-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	1958	1958-09-25 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	1959	1959-09-24 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	1960	1960-02-01 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	1960	1960-06-02 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	1960	1960-06-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	1960	1960-07-26 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	1961	1961-05-05 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	1961	1961-06-13 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	1961	1961-08-02 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	1962	1962-06-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	1962	1962-06-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	1962	1962-08-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	1962	1962-10-19 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	1962	1962-10-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	1963	1963-01-14 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	1963	1963-06-07 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	1963	1963-08-28 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	140	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	1964	1964-06-09 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	1964	1964-06-24 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	1965	1965-03-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	1965	1965-06-09 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	1966	1966-03-29 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	1966	1966-08-09 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	1966	1966-09-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	1967	1967-02-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	1967	1967-07-19 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	1967	1967-08-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	1967	1967-08-23 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	1967	1967-08-24 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	1967	1967-10-31 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	1967	1967-11-06 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	1968	1968-03-14 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	1968	1968-05-16 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	1968	1968-07-12 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	1968	1968-10-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	1968	1968-11-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	1969	1969-06-03 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	1969	1969-06-16 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	1969	1969-06-30 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	1969	1969-08-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	1970	1970-05-25 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	1970	1970-10-22 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	1971	1971-06-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	1971	1971-06-16 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	1971	1971-09-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	1972	1972-06-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	1972	1972-06-20 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	1972	1972-10-25 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	1972	1972-11-16 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	1973	1973-11-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	1974	1974-05-08 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	1974	1974-09-19 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	1974	1974-12-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	1974	1974-12-18 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	1975	1975-01-14 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	1975	1975-06-06 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	1975	1975-06-13 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	1976	1976-06-04 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	1976	1976-06-10 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	1976	1976-07-29 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	1977	1977-02-21 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	1977	1977-06-01 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	1977	1977-06-06 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	1978	1978-06-15 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	1978	1978-08-03 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	1978	1978-10-23 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	1979	1979-05-11 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1979	1979-10-16 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	1980	1980-12-02 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
I.1q	d2261786	Extent of country commitment to gender equality in employment	c8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	1981	1981-06-05 00:00:00	1	Ratified, in force	C	Country Data	G	Global		2019				True
