INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	11.44763	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	10.93895	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	11.07479	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	11.36205	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	10.67376	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	12.00285	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	12.73122	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	11.72843	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	13.6029	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	13.48267	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2017	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	13.95734	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	1996	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	3.93641	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	4.99931	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	5.3938	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2018	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	6.37364	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	1991	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	6.10452	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	23.83703	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	23.867	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	23.59576	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	25.62255	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	26.16739	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	26.33883	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	26.99064	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	27.82756	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	28.41852	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	29.14282	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	29.44284	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	30.62837	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	1999	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	32.59636	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	33.29057	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	33.3576	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	29.82192	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	29.96823	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
