INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	88.41197	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	89.09236	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	89.80536	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	16.10874	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	19.22205	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	18.59373	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	23.01444	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	22.91738	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	24.68818	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	23.06662	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2004	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	46.77561	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2005	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	44.03978	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	44.05081	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	46.70496	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	46.86591	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	47.00259	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	52.93904	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	53.52188	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	55.99181	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	55.80984	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	55.49694	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	56.0154	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	58.03918	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	82.71612	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	82.45457	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	82.35539	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	83.24146	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	84.64385	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	85.19001	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	84.53691	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	85.68177	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2004	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	5.51998	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2009	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	5.10442	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	1990	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	30.84342	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	AGG_3T8	Upper secondary (ISCED 3) or higher	33.67726	PT	Percent	C	Country Data	G	Global	2021	5300			EA_3t8_AG25t99, EA_3t8_AG25t99_F, EA_3t8_AG25t99_M, EA_3t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	False
