INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	49.06567	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	47.7961	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	50.11856	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	30.97109	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	1998	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	8.5725	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	47.67696	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	49.77312	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	50.1115	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	48.98918	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	50.12526	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	50.81568	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	54.66732	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	53.0643	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	53.10696	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	54.55846	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	72.84459	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	72.50061	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	72.32677	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	86.98038	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	88.07022	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	88.55671	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	89.56191	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	90.24073	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	90.95952	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	91.6342	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	91.41517	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	92.28946	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	93.06397	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	93.785	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	94.94135	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	95.60078	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	1990	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	36.8284	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	59.75954	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	59.63015	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	67.48875	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	64	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	9.5981	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	64	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2017	_T	Both sexes or no breakdown by sex	AGG_2T8	Lower secondary (ISCED 2) or higher	28.22159	PT	Percent	C	Country Data	G	Global	2021	5200			EA_2t8_AG25t99, EA_2t8_AG25t99_F, EA_2t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	True
