INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	82.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2004	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	76.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	66.71	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	54.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1991	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	21.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	10.45	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	43.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	12.6	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	19.76	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	30.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	4	Afghanistan	AFG	65.0	33.0	Central and Southern Asia	1979	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	33.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	4	Afghanistan	AFG	65.0	33.0	Central and Southern Asia	1975	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	48.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	50	Bangladesh	BGD	90.0	24.0	Central and Southern Asia	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	46.7	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	50	Bangladesh	BGD	90.0	24.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	32.93	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	50	Bangladesh	BGD	90.0	24.0	Central and Southern Asia	1974	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	38.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	36.96	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	38.76	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	41.73	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	34.87	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	27.33	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	19.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	12.42	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	1.99	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	3.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	7.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	1989	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	8.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	1999	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	14.15	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	11.26	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	74.91	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	73.41	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	1972	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	61.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	67.01	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	66.56	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	64.1	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	64.97	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	65.7	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	48.04	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	762	Tajikistan	TJK	71.0	39.0	Central and Southern Asia	2000	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	34.83	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	795	Turkmenistan	TKM	60.0	40.0	Central and Southern Asia	1995	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	22.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	860	Uzbekistan	UZB	64.0	41.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	14.21	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	860	Uzbekistan	UZB	64.0	41.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	13.65	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	860	Uzbekistan	UZB	64.0	41.0	Central and Southern Asia	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	9.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	10.42	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	96	Brunei Darussalam	BRN	114.6666667	4.5	Eastern and South-Eastern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	8.7	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	3.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	4.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	6.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	2000	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	10.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	True
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	1990	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	17.57	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	1982	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	24.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	29.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	27.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
31	31	Educational attainment of the population aged 25 and older by sex	50	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_4T8	Post-secondary (ISCED 4) or higher	26.42	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	False
