INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	COMMENT_OBS	SOURCE_YEAR
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2005	F	Female	16.2	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2007	F	Female	13.3	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2006	F	Female	14.6	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2008	F	Female	36.1	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2003	F	Female	40.2	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2005	F	Female	40.3	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2004	F	Female	38.5	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2006	F	Female	41.0	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2005	F	Female	22.4	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2003	F	Female	33.3	PT	Percent	C	Country Data	Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2008	F	Female	38.1	PT	Percent	C	Country Data	Age coverage - minimum age: 16 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2009	F	Female	37.9	PT	Percent	C	Country Data	Age coverage - minimum age: 16 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	2009	F	Female	32.5	PT	Percent	C	Country Data	Age coverage - minimum age: 17 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	2010	F	Female	38.1	PT	Percent	C	Country Data	Age coverage - minimum age: 17 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2003	F	Female	40.4	PT	Percent	C	Country Data	Data reference period: April; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2008	F	Female	46.3	PT	Percent	C	Country Data	Data reference period: April; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2005	F	Female	45.8	PT	Percent	C	Country Data	Data reference period: April; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2007	F	Female	43.2	PT	Percent	C	Country Data	Data reference period: April; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2001	F	Female	39.9	PT	Percent	C	Country Data	Data reference period: April; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2004	F	Female	42.8	PT	Percent	C	Country Data	Data reference period: April; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2002	F	Female	40.4	PT	Percent	C	Country Data	Data reference period: April; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2015	F	Female	22.0	PT	Percent	C	Country Data	Data reference period: April; Age coverage - maximum age: 64 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2006	F	Female	36.9	PT	Percent	C	Country Data	Data reference period: April; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2001	F	Female	12.3	PT	Percent	C	Country Data	Data reference period: April;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2003	F	Female	26.8	PT	Percent	C	Country Data	Data reference period: April;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2002	F	Female	19.0	PT	Percent	C	Country Data	Data reference period: April;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2006	F	Female	9.0	PT	Percent	C	Country Data	Data reference period: April;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2001	F	Female	30.9	PT	Percent	C	Country Data	Data reference period: August; Population coverage: Excluding armed forces and/or conscripts; Age coverage - minimum age: 12 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2009	F	Female	46.0	PT	Percent	C	Country Data	Data reference period: August; Population coverage: Excluding institutional population;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2010	F	Female	47.9	PT	Percent	C	Country Data	Data reference period: August; Population coverage: Excluding institutional population;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2012	F	Female	34.0	PT	Percent	C	Country Data	Data reference period: August; Population coverage: Excluding institutional population; Age coverage - minimum age: 16 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2001	F	Female	25.7	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2003	F	Female	39.5	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2008	F	Female	48.1	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2005	F	Female	42.7	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2007	F	Female	43.6	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2001	F	Female	40.4	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2004	F	Female	39.6	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2006	F	Female	45.1	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2002	F	Female	37.6	PT	Percent	C	Country Data	Data reference period: August;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2003	F	Female	32.1	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2000	F	Female	26.1	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2005	F	Female	27.4	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2007	F	Female	24.7	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2001	F	Female	25.4	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2004	F	Female	33.0	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2006	F	Female	28.8	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2002	F	Female	25.7	PT	Percent	C	Country Data	Data reference period: December; Age coverage - minimum age: 10 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2005	F	Female	10.2	PT	Percent	C	Country Data	Data reference period: December;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2010	F	Female	25.5	PT	Percent	C	Country Data	Data reference period: End of the year; Population coverage: Excluding both institutional population and armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2011	F	Female	32.8	PT	Percent	C	Country Data	Data reference period: End of the year; Population coverage: Excluding both institutional population and armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2012	F	Female	34.2	PT	Percent	C	Country Data	Data reference period: End of the year; Population coverage: Excluding both institutional population and armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2013	F	Female	33.0	PT	Percent	C	Country Data	Data reference period: End of the year; Population coverage: Excluding both institutional population and armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	F	Female	34.5	PT	Percent	C	Country Data	Data reference period: End of the year; Population coverage: Excluding both institutional population and armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	F	Female	35.1	PT	Percent	C	Country Data	Data reference period: End of the year; Population coverage: Excluding both institutional population and armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	F	Female	34.9	PT	Percent	C	Country Data	Data reference period: End of the year; Population coverage: Excluding both institutional population and armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2007	F	Female	8.4	PT	Percent	C	Country Data	Data reference period: February;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2008	F	Female	10.0	PT	Percent	C	Country Data	Data reference period: February;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2013	F	Female	35.8	PT	Percent	C	Country Data	Data reference period: First semester; Geographical coverage: Urban areas only; Population coverage: Excluding both institutional population and armed forces and/or conscripts; Age coverage - maximum age: 64 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2015	F	Female	37.3	PT	Percent	C	Country Data	Data reference period: First semester; Geographical coverage: Urban areas only; Population coverage: Excluding both institutional population and armed forces and/or conscripts; Age coverage - maximum age: 64 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2015	F	Female	14.0	PT	Percent	C	Country Data	Data reference period: Fourth quarter; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2016	F	Female	13.6	PT	Percent	C	Country Data	Data reference period: Fourth quarter; Population coverage: Excluding armed forces and/or conscripts;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2010	F	Female	36.6	PT	Percent	C	Country Data	Data reference period: Fourth quarter; Age coverage - minimum age: Less than or equal to 9 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2000	F	Female	27.4	PT	Percent	C	Country Data	Data reference period: Incomplete year; Geographical coverage: Main cities or metropolitan areas; Age coverage - minimum age: 10 years old;Break in series: Methodology revised;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2001	F	Female	27.2	PT	Percent	C	Country Data	Data reference period: Incomplete year; Geographical coverage: Main cities or metropolitan areas; Age coverage - minimum age: 10 years old;Break in series: Methodology revised;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2002	F	Female	25.8	PT	Percent	C	Country Data	Data reference period: Incomplete year; Geographical coverage: Main cities or metropolitan areas; Age coverage - minimum age: 10 years old;Break in series: Methodology revised;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2003	F	Female	8.5	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2000	F	Female	10.1	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2005	F	Female	10.4	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2007	F	Female	11.1	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2001	F	Female	9.3	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2004	F	Female	8.0	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2006	F	Female	10.8	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2002	F	Female	9.0	PT	Percent	C	Country Data	Data reference period: Incomplete year; Population coverage: Excluding armed forces and/or conscripts; Age coverage - maximum age: 64 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2003	F	Female	2.4	PT	Percent	C	Country Data	Data reference period: January; Population coverage: Excluding armed forces and/or conscripts; Age coverage - minimum age: 10 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2005	F	Female	2.1	PT	Percent	C	Country Data	Data reference period: January; Population coverage: Excluding armed forces and/or conscripts; Age coverage - minimum age: 10 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2001	F	Female	2.9	PT	Percent	C	Country Data	Data reference period: January; Population coverage: Excluding armed forces and/or conscripts; Age coverage - minimum age: 10 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2004	F	Female	2.1	PT	Percent	C	Country Data	Data reference period: January; Population coverage: Excluding armed forces and/or conscripts; Age coverage - minimum age: 10 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2002	F	Female	2.4	PT	Percent	C	Country Data	Data reference period: January; Population coverage: Excluding armed forces and/or conscripts; Age coverage - minimum age: 10 years old;;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008	F	Female	21.5	PT	Percent	C	Country Data	Data reference period: July; Reference group coverage: Total employment;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2003	F	Female	29.1	PT	Percent	C	Country Data	Data reference period: July; Age coverage - minimum age: 12 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2008	F	Female	30.4	PT	Percent	C	Country Data	Data reference period: July; Age coverage - minimum age: 12 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2000	F	Female	32.9	PT	Percent	C	Country Data	Data reference period: July; Age coverage - minimum age: 12 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2005	F	Female	24.9	PT	Percent	C	Country Data	Data reference period: July; Age coverage - minimum age: 12 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2007	F	Female	27.0	PT	Percent	C	Country Data	Data reference period: July; Age coverage - minimum age: 12 years old;	2019
45	45	Proportion of women in managerial positions	38	Proportion of women in managerial positions	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2001	F	Female	25.4	PT	Percent	C	Country Data	Data reference period: July; Age coverage - minimum age: 12 years old;	2019
