INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012		F	Female	Y_GE12	12 years old and over	_T	All areas	0.4999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid care work is not included.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2012		M	Male	Y_GE12	12 years old and over	_T	All areas	0.1999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid care work is not included.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2005		F	Female	Y_GE15	15 years old and over	_T	All areas	0.9667008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2010		F	Female	Y_GE15	15 years old and over	_T	All areas	1.1167008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2013		F	Female	Y_GE15	15 years old and over	_T	All areas	2.3263176	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	"Work for other households has been included under ""unpaid care work"" as it might include other family members."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2005		M	Male	Y_GE15	15 years old and over	_T	All areas	0.3667008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2010		M	Male	Y_GE15	15 years old and over	_T	All areas	0.4000008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2013		M	Male	Y_GE15	15 years old and over	_T	All areas	0.93462	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	"Work for other households has been included under ""unpaid care work"" as it might include other family members."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y55T64	55 to 64 years old	U	Urban	0.3829992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y55T64	55 to 64 years old	U	Urban	0.1189992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y55T64	55 to 64 years old	R	Rural	0.174	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y55T64	55 to 64 years old	R	Rural	0.2209992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y55T64	55 to 64 years old	_T	All areas	0.327	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y55T64	55 to 64 years old	_T	All areas	0.1489992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y45T54	45 to 54 years old	U	Urban	0.5059992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y45T54	45 to 54 years old	U	Urban	0.0610008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y45T54	45 to 54 years old	R	Rural	0.267	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y45T54	45 to 54 years old	R	Rural	0.0799992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y45T54	45 to 54 years old	_T	All areas	0.429	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y45T54	45 to 54 years old	_T	All areas	0.069	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y25T44	25 to 44 years old	U	Urban	1.4209992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y25T44	25 to 44 years old	U	Urban	0.2830008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y25T44	25 to 44 years old	R	Rural	0.8959992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y25T44	25 to 44 years old	R	Rural	0.114	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y25T44	25 to 44 years old	_T	All areas	1.2610008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y25T44	25 to 44 years old	_T	All areas	0.2320008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y15T24	15 to 24 years old	U	Urban	0.7969992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y15T24	15 to 24 years old	U	Urban	0.129	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y15T24	15 to 24 years old	R	Rural	1.062	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y15T24	15 to 24 years old	R	Rural	0.1900008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y15T24	15 to 24 years old	_T	All areas	0.8689992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y15T24	15 to 24 years old	_T	All areas	0.1519992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y_GE65	65 years old and over	U	Urban	0.414	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y_GE65	65 years old and over	U	Urban	0.1270008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y_GE65	65 years old and over	R	Rural	0.189	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y_GE65	65 years old and over	R	Rural	0.003	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y_GE65	65 years old and over	_T	All areas	0.3349992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y_GE65	65 years old and over	_T	All areas	0.084	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y_GE15	15 years old and over	U	Urban	0.8539992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y_GE15	15 years old and over	U	Urban	0.1729992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y_GE15	15 years old and over	R	Rural	0.6160008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y_GE15	15 years old and over	R	Rural	0.114	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		F	Female	Y_GE15	15 years old and over	_T	All areas	0.7819992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2004		F	Female	Y_GE15	15 years old and over	_T	All areas	0.9	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2008		M	Male	Y_GE15	15 years old and over	_T	All areas	0.153	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2004		M	Male	Y_GE15	15 years old and over	_T	All areas	0.2667	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Help to others has been included under unpaid care work as it might include both household and family members and non-household and -family members.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2006		F	Female	Y_GE15	15 years old and over	_T	All areas	1.1667	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Support for adults has been included under unpaid care work as it might include both household and family members and non-household and -family members.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2006		M	Male	Y_GE15	15 years old and over	_T	All areas	0.4833	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Support for adults has been included under unpaid care work as it might include both household and family members and non-household and -family members.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		F	Female	Y55T64	55 to 64 years old	U	Urban	0.1672992	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		M	Male	Y55T64	55 to 64 years old	U	Urban	0.0682008	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		F	Female	Y55T64	55 to 64 years old	R	Rural	0.2629008	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		M	Male	Y55T64	55 to 64 years old	R	Rural	0.1159008	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		F	Female	Y55T64	55 to 64 years old	_T	All areas	0.2290008	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		M	Male	Y55T64	55 to 64 years old	_T	All areas	0.1005	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		F	Female	Y45T54	45 to 54 years old	U	Urban	0.2281992	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		M	Male	Y45T54	45 to 54 years old	U	Urban	0.8103	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	88	Average number of hours spent on unpaid care work, by sex, age and location	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009		F	Female	Y45T54	45 to 54 years old	R	Rural	0.3094008	HR_PER_DAY	Hours per day	C	Country Data	G	Global		2019
