INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	91.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	91.45	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	92.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	1991	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	45.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	4	Afghanistan	AFG	65.0	33.0	Central and Southern Asia	1975	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	39.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	4	Afghanistan	AFG	65.0	33.0	Central and Southern Asia	1979	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	41.64	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	50	Bangladesh	BGD	90.0	24.0	Central and Southern Asia	1974	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	46.46	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	50	Bangladesh	BGD	90.0	24.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	42.7	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	50	Bangladesh	BGD	90.0	24.0	Central and Southern Asia	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	41.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	40.56	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	39.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	36.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	35.73	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	34.2	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	33.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	21.5	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	100.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	99.9	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	99.87	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	1989	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	40.47	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	1999	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	34.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	37.21	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	41.28	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	1999	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	38.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	37.49	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	462	Maldives	MDV	73.0	3.25	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	36.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	35.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	33.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	33.01	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	31.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	30.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	75.56	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	71.23	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	72.04	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	76.48	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	74.06	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
