INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	348	Hungary				19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	398	Kazakhstan				66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	454	Malawi				33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	462	Maldives				73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	466	Mali				-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	558	Nicaragua				-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	566	Nigeria				8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	807	North Macedonia				21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	498	Republic of Moldova				28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	768	Togo				0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	788	Tunisia				9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	296	Kiribati				-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	584	Marshall Islands				171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	583	Micronesia (Federated States of)				158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	798	Tuvalu				178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	548	Vanuatu				167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	4	Afghanistan				66.02688198	33.83160199	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	212	Dominica				-61.3493756	15.43391378	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	275	State of Palestine				35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	659	Saint Kitts and Nevis				-62.76628613	17.33994219	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	52	Barbados				-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	68	Bolivia (Plurinational State of)				-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	120	Cameroon				12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	320	Guatemala				-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	388	Jamaica				-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	860	Uzbekistan				63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	51	Armenia				44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	132	Cabo Verde				-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	262	Djibouti				42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	218	Ecuador				-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	242	Fiji				177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	270	Gambia				-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	288	Ghana				-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	324	Guinea				-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	417	Kyrgyzstan				74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	430	Liberia				-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	478	Mauritania				-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	643	Russian Federation				99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	694	Sierra Leone				-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	90	Solomon Islands				160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	762	Tajikistan				69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	795	Turkmenistan				58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	266	Gabon				11.78727747	-0.60687619	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	598	Papua New Guinea				145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	28	Antigua and Barbuda				-61.7999755	17.07761471	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	226	Equatorial Guinea				10.46535826	1.565792376	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	8	Albania				20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	12	Algeria				2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	32	Argentina				-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	36	Australia				134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	40	Austria				14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	31	Azerbaijan				50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	44	Bahamas				-78.05111663	24.69546597	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	50	Bangladesh				89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	56	Belgium				4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	84	Belize				-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	204	Benin				2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	64	Bhutan				90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	70	Bosnia and Herzegovina				17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	72	Botswana				23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	76	Brazil				-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	100	Bulgaria				25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	854	Burkina Faso				-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	124	Canada				-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	140	Central African Republic				20.93559492	7.003720791	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	152	Chile				-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	170	Colombia				-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	178	Congo				15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	188	Costa Rica				-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	191	Croatia				17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	196	Cyprus				33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	203	Czechia				15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	180	Democratic Republic of the Congo				23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	208	Denmark				9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	232	Eritrea				38.11074289	16.12894644	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	233	Estonia				25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	748	Eswatini				31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	231	Ethiopia				39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	246	Finland				23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	250	France				2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	276	Germany				10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	300	Greece				22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	308	Grenada				-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	328	Guyana				-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	340	Honduras				-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	352	Iceland				-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	356	India				79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	364	Iran (Islamic Republic of)				54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	372	Ireland				-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	376	Israel				34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	380	Italy				12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	404	Kenya				37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	428	Latvia				26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	426	Lesotho				28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	434	Libya				18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	438	Liechtenstein				9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	440	Lithuania				23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	442	Luxembourg				6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
