INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	120	Cameroon	M	Male	SEX	M	Male	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	180	Democratic Republic of the Congo	M	Male	SEX	M	Male	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2005]	2005	2005	1	0	0
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	204	Benin	M	Male	SEX	M	Male	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2011]	2011	2011	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	270	Gambia	M	Male	SEX	M	Male	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	M	Male	SEX	M	Male	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2013, 2015]	2006	2015	3	1	2
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	384	Côte d'Ivoire	M	Male	SEX	M	Male	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2013, 2016]	2012	2016	3	1	3
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	430	Liberia	M	Male	SEX	M	Male	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	466	Mali	M	Male	SEX	M	Male	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2014, 2015]	2014	2015	2	1	2
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	480	Mauritius	M	Male	SEX	M	Male	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2013, 2014, 2015, 2016]	2012	2016	5	2	5
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	508	Mozambique	M	Male	SEX	M	Male	MOZ	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2015]	2015	2015	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	516	Namibia	M	Male	SEX	M	Male	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2013, 2014, 2016]	2012	2016	4	1	4
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	562	Niger	M	Male	SEX	M	Male	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2011]	2011	2011	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	686	Senegal	M	Male	SEX	M	Male	SEN	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[2015]	2015	2015	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	710	South Africa	M	Male	SEX	M	Male	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	716	Zimbabwe	M	Male	SEX	M	Male	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2011]	2011	2011	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	748	Eswatini	M	Male	SEX	M	Male	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	800	Uganda	M	Male	SEX	M	Male	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	834	United Republic of Tanzania	M	Male	SEX	M	Male	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	32	Argentina	M	Male	SEX	M	Male	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2004	2017	11	1	6
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	68	Bolivia (Plurinational State of)	M	Male	SEX	M	Male	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	12	3	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	76	Brazil	M	Male	SEX	M	Male	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2011, 2012, 2013, 2014, 2015]	2009	2015	6	1	5
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	152	Chile	M	Male	SEX	M	Male	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	170	Colombia	M	Male	SEX	M	Male	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	188	Costa Rica	M	Male	SEX	M	Male	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	3	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	214	Dominican Republic	M	Male	SEX	M	Male	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	11	2	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	218	Ecuador	M	Male	SEX	M	Male	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2001	2017	15	2	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	222	El Salvador	M	Male	SEX	M	Male	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	2	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	320	Guatemala	M	Male	SEX	M	Male	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2003, 2004, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2003	2016	9	2	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	340	Honduras	M	Male	SEX	M	Male	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2006	2016	11	2	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	558	Nicaragua	M	Male	SEX	M	Male	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	591	Panama	M	Male	SEX	M	Male	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2011, 2012, 2013, 2014, 2015, 2016]	2011	2016	6	2	6
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	600	Paraguay	M	Male	SEX	M	Male	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	604	Peru	M	Male	SEX	M	Male	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	858	Uruguay	M	Male	SEX	M	Male	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	51	Armenia	M	Male	SEX	M	Male	ARM	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2015, 2016]	2014	2016	3	2	3
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	275	State of Palestine	M	Male	SEX	M	Male	PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	887	Yemen	M	Male	SEX	M	Male	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	96	Brunei Darussalam	M	Male	SEX	M	Male	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	104	Myanmar	M	Male	SEX	M	Male	MMR	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2017]	2015	2017	2	2	2
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	116	Cambodia	M	Male	SEX	M	Male	KHM	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2012]	2012	2012	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	360	Indonesia	M	Male	SEX	M	Male	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016, 2017]	2016	2017	2	2	2
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	626	Timor-Leste	M	Male	SEX	M	Male	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2013]	2010	2013	2	0	2
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	704	Viet Nam	M	Male	SEX	M	Male	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2007, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	9	3	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	496	Mongolia	M	Male	SEX	M	Male	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2008	2016	9	2	7
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	62	Central and Southern Asia	M	Male	SEX	M	Male					2	Sub-region	Central and Southern Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	143	Central Asia	M	Male	SEX	M	Male					2	Sub-region	Central and Southern Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	753	Eastern and South-Eastern Asia	M	Male	SEX	M	Male					2	Sub-region	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	30	Eastern Asia	M	Male	SEX	M	Male					2	Sub-region	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	150	Europe	M	Male	SEX	M	Male					1	Region	Europe and Northern America	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	513	Europe and Northern America	M	Male	SEX	M	Male					1	Region	Europe and Northern America	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	432	Landlocked developing countries (LLDCs)	M	Male	SEX	M	Male					1	Region		[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	419	Latin America and the Caribbean	M	Male	SEX	M	Male					2	Sub-region	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	199	Least Developed Countries (LDCs)	M	Male	SEX	M	Male					1	Region		[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	15	Northern Africa	M	Male	SEX	M	Male					2	Sub-region	Northern Africa and Western Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	747	Northern Africa and Western Asia	M	Male	SEX	M	Male					2	Sub-region	Northern Africa and Western Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	21	Northern America	M	Male	SEX	M	Male					2	Sub-region	Europe and Northern America	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	35	South-Eastern Asia	M	Male	SEX	M	Male					2	Sub-region	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	34	Southern Asia	M	Male	SEX	M	Male					2	Sub-region	Central and Southern Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	202	Sub-Saharan Africa	M	Male	SEX	M	Male					2	Sub-region	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	145	Western Asia	M	Male	SEX	M	Male					2	Sub-region	Northern Africa and Western Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	1	World	M	Male	SEX	M	Male					0	Global		[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	50	Bangladesh	F	Female	SEX	F	Female	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2010, 2013, 2017]	2010	2017	3	1	3
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	356	India	F	Female	SEX	F	Female	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2010, 2012]	2010	2012	2	0	2
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	462	Maldives	F	Female	SEX	F	Female	MDV	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2016]	2016	2016	1	1	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	524	Nepal	F	Female	SEX	F	Female	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2008]	2008	2008	1	0	0
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	586	Pakistan	F	Female	SEX	F	Female	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2009, 2010, 2011, 2013, 2014, 2015]	2009	2015	6	1	5
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	8	Albania	F	Female	SEX	F	Female	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2011, 2012, 2013]	2011	2013	3	0	3
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	688	Serbia	F	Female	SEX	F	Female	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	818	Egypt	F	Female	SEX	F	Female	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016]	2008	2016	8	2	6
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	882	Samoa	F	Female	SEX	F	Female	WSM	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2012]	2012	2012	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	24	Angola	F	Female	SEX	F	Female	AGO	17.57817062	-12.33724746	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2011]	2004	2011	2	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	120	Cameroon	F	Female	SEX	F	Female	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2007]	2007	2007	1	0	0
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	180	Democratic Republic of the Congo	F	Female	SEX	F	Female	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2005]	2005	2005	1	0	0
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	204	Benin	F	Female	SEX	F	Female	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2011]	2011	2011	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	270	Gambia	F	Female	SEX	F	Female	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	288	Ghana	F	Female	SEX	F	Female	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2013, 2015]	2006	2015	3	1	2
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	384	Côte d'Ivoire	F	Female	SEX	F	Female	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2013, 2016]	2012	2016	3	1	3
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	430	Liberia	F	Female	SEX	F	Female	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
I.9	ddba1b3e	Proportion of informal employment in non agriculture employment, by sex	df4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	466	Mali	F	Female	SEX	F	Female	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2014, 2015]	2014	2015	2	1	2
