INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	8	Albania	F	Female	Y_GE10	10 years old and over	_T	All areas	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2011]	2011	2011	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	8	Albania	M	Male	Y_GE10	10 years old and over	_T	All areas	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2011]	2011	2011	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	F	Female	Y15T24	15 to 24 years old	_T	All areas	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	M	Male	Y15T24	15 to 24 years old	_T	All areas	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	F	Female	Y_GE12	12 years old and over	U	Urban	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	M	Male	Y_GE12	12 years old and over	U	Urban	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	F	Female	Y_GE12	12 years old and over	R	Rural	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	M	Male	Y_GE12	12 years old and over	R	Rural	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	F	Female	Y_GE12	12 years old and over	_T	All areas	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	12	Algeria	M	Male	Y_GE12	12 years old and over	_T	All areas	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	F	Female	Y55T64	55 to 64 years old	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	M	Male	Y55T64	55 to 64 years old	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	F	Female	Y45T54	45 to 54 years old	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	M	Male	Y45T54	45 to 54 years old	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	F	Female	Y25T44	25 to 44 years old	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	M	Male	Y25T44	25 to 44 years old	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	M	Male	Y15T24	15 to 24 years old	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	F	Female	Y_GE65	65 years old and over	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	M	Male	Y_GE65	65 years old and over	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	F	Female	Y_GE15	15 years old and over	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2010, 2013]	2005	2013	3	0	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	32	Argentina	M	Male	Y_GE15	15 years old and over	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2010, 2013]	2005	2013	3	0	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y55T64	55 to 64 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y55T64	55 to 64 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y55T64	55 to 64 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y55T64	55 to 64 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y55T64	55 to 64 years old	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y55T64	55 to 64 years old	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y45T54	45 to 54 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y45T54	45 to 54 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y45T54	45 to 54 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y45T54	45 to 54 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y45T54	45 to 54 years old	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y45T54	45 to 54 years old	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y25T44	25 to 44 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y25T44	25 to 44 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y25T44	25 to 44 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y25T44	25 to 44 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y25T44	25 to 44 years old	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y25T44	25 to 44 years old	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y15T24	15 to 24 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y15T24	15 to 24 years old	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y15T24	15 to 24 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y15T24	15 to 24 years old	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y15T24	15 to 24 years old	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y_GE65	65 years old and over	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y_GE65	65 years old and over	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y_GE65	65 years old and over	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y_GE65	65 years old and over	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y_GE65	65 years old and over	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y_GE65	65 years old and over	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y_GE15	15 years old and over	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y_GE15	15 years old and over	U	Urban	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y_GE15	15 years old and over	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y_GE15	15 years old and over	R	Rural	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	F	Female	Y_GE15	15 years old and over	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2004, 2008]	2004	2008	2	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	51	Armenia	M	Male	Y_GE15	15 years old and over	_T	All areas	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2004, 2008]	2004	2008	2	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	36	Australia	F	Female	Y_GE15	15 years old and over	_T	All areas	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2006]	2006	2006	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	36	Australia	M	Male	Y_GE15	15 years old and over	_T	All areas	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2006]	2006	2006	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y55T64	55 to 64 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y55T64	55 to 64 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y55T64	55 to 64 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y55T64	55 to 64 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y55T64	55 to 64 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y55T64	55 to 64 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y45T54	45 to 54 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y45T54	45 to 54 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y45T54	45 to 54 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y45T54	45 to 54 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y45T54	45 to 54 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y45T54	45 to 54 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y25T44	25 to 44 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y25T44	25 to 44 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y25T44	25 to 44 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y25T44	25 to 44 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y25T44	25 to 44 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y25T44	25 to 44 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y15T24	15 to 24 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y15T24	15 to 24 years old	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y15T24	15 to 24 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y15T24	15 to 24 years old	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y15T24	15 to 24 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y15T24	15 to 24 years old	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y_GE65	65 years old and over	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y_GE65	65 years old and over	U	Urban	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y_GE65	65 years old and over	R	Rural	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
