INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	50	Bangladesh	F	Female	SEX	F	Female	7200	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	51	Armenia	F	Female	SEX	F	Female	7200	ARM	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	53	Australia and New Zealand	F	Female	SEX	F	Female	7200					2	Sub-region	Australia and New Zealand	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	56	Belgium	F	Female	SEX	F	Female	7200	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	62	Central and Southern Asia	F	Female	SEX	F	Female	7200					2	Sub-region	Central and Southern Asia	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	64	Bhutan	F	Female	SEX	F	Female	7200	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	68	Bolivia (Plurinational State of)	F	Female	SEX	F	Female	7200	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	70	Bosnia and Herzegovina	F	Female	SEX	F	Female	7200	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	72	Botswana	F	Female	SEX	F	Female	7200	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	76	Brazil	F	Female	SEX	F	Female	7200	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	84	Belize	F	Female	SEX	F	Female	7200	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	100	Bulgaria	F	Female	SEX	F	Female	7200	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	108	Burundi	F	Female	SEX	F	Female	7200	BDI	29.89080992	-3.366387428	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	112	Belarus	F	Female	SEX	F	Female	7200	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	116	Cambodia	F	Female	SEX	F	Female	7200	KHM	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	120	Cameroon	F	Female	SEX	F	Female	7200	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	124	Canada	F	Female	SEX	F	Female	7200	CAN	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	132	Cabo Verde	F	Female	SEX	F	Female	7200	CPV	-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	144	Sri Lanka	F	Female	SEX	F	Female	7200	LKA	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	152	Chile	F	Female	SEX	F	Female	7200	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	170	Colombia	F	Female	SEX	F	Female	7200	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	174	Comoros	F	Female	SEX	F	Female	7200	COM	43.34234565	-11.66121732	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	188	Costa Rica	F	Female	SEX	F	Female	7200	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	191	Croatia	F	Female	SEX	F	Female	7200	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	192	Cuba	F	Female	SEX	F	Female	7200	CUB	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	199	Least Developed Countries (LDCs)	F	Female	SEX	F	Female	7200					1	Region		[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	202	Sub-Saharan Africa	F	Female	SEX	F	Female	7200					2	Sub-region	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	203	Czechia	F	Female	SEX	F	Female	7200	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	204	Benin	F	Female	SEX	F	Female	7200	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	208	Denmark	F	Female	SEX	F	Female	7200	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	214	Dominican Republic	F	Female	SEX	F	Female	7200	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	218	Ecuador	F	Female	SEX	F	Female	7200	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	222	El Salvador	F	Female	SEX	F	Female	7200	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	226	Equatorial Guinea	F	Female	SEX	F	Female	7200	GNQ	10.46535826	1.565792376	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	233	Estonia	F	Female	SEX	F	Female	7200	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	246	Finland	F	Female	SEX	F	Female	7200	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	250	France	F	Female	SEX	F	Female	7200	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	262	Djibouti	F	Female	SEX	F	Female	7200	DJI	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	268	Georgia	F	Female	SEX	F	Female	7200	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	275	State of Palestine	F	Female	SEX	F	Female	7200	PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	276	Germany	F	Female	SEX	F	Female	7200	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	288	Ghana	F	Female	SEX	F	Female	7200	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	316	Guam	F	Female	SEX	F	Female	7200	GUM	144.7029305	13.35485404		4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	320	Guatemala	F	Female	SEX	F	Female	7200	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	324	Guinea	F	Female	SEX	F	Female	7200	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	340	Honduras	F	Female	SEX	F	Female	7200	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	348	Hungary	F	Female	SEX	F	Female	7200	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	352	Iceland	F	Female	SEX	F	Female	7200	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	356	India	F	Female	SEX	F	Female	7200	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	360	Indonesia	F	Female	SEX	F	Female	7200	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	364	Iran (Islamic Republic of)	F	Female	SEX	F	Female	7200	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	368	Iraq	F	Female	SEX	F	Female	7200	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	372	Ireland	F	Female	SEX	F	Female	7200	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	376	Israel	F	Female	SEX	F	Female	7200	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	380	Italy	F	Female	SEX	F	Female	7200	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	384	Côte d'Ivoire	F	Female	SEX	F	Female	7200	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	388	Jamaica	F	Female	SEX	F	Female	7200	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	392	Japan	F	Female	SEX	F	Female	7200	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	398	Kazakhstan	F	Female	SEX	F	Female	7200	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	400	Jordan	F	Female	SEX	F	Female	7200	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	404	Kenya	F	Female	SEX	F	Female	7200	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	410	Republic of Korea	F	Female	SEX	F	Female	7200	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	418	Lao People's Democratic Republic	F	Female	SEX	F	Female	7200	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	419	Latin America and the Caribbean	F	Female	SEX	F	Female	7200					2	Sub-region	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	422	Lebanon	F	Female	SEX	F	Female	7200	LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	426	Lesotho	F	Female	SEX	F	Female	7200	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	428	Latvia	F	Female	SEX	F	Female	7200	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	432	Landlocked developing countries (LLDCs)	F	Female	SEX	F	Female	7200					1	Region		[2019]	2019	2019	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	438	Liechtenstein	F	Female	SEX	F	Female	7200	LIE	9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	440	Lithuania	F	Female	SEX	F	Female	7200	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	442	Luxembourg	F	Female	SEX	F	Female	7200	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	446	China, Macao Special Administrative Region	F	Female	SEX	F	Female	7200	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	454	Malawi	F	Female	SEX	F	Female	7200	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	462	Maldives	F	Female	SEX	F	Female	7200	MDV	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	466	Mali	F	Female	SEX	F	Female	7200	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	470	Malta	F	Female	SEX	F	Female	7200	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2017, 2018, 2019]	2017	2019	3	3	3
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	478	Mauritania	F	Female	SEX	F	Female	7200	MRT	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	480	Mauritius	F	Female	SEX	F	Female	7200	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	484	Mexico	F	Female	SEX	F	Female	7200	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2018]	2016	2018	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	496	Mongolia	F	Female	SEX	F	Female	7200	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	498	Republic of Moldova	F	Female	SEX	F	Female	7200	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	499	Montenegro	F	Female	SEX	F	Female	7200	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	504	Morocco	F	Female	SEX	F	Female	7200	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	512	Oman	F	Female	SEX	F	Female	7200	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
