INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	8	Albania	F	Female	SEX	F	Female	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2000, 2002, 2005, 2009, 2018]	2000	2018	5	1	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	20	Andorra	F	Female	SEX	F	Female	AND	1.576257417	42.54548611	1.0	4	Country or Area	Europe and Northern America	[2015, 2016, 2017]	2015	2017	3	3	3
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	36	Australia	F	Female	SEX	F	Female	AUS	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	40	Austria	F	Female	SEX	F	Female	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	70	Bosnia and Herzegovina	F	Female	SEX	F	Female	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017]	2000	2017	17	3	7
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	100	Bulgaria	F	Female	SEX	F	Female	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015]	2000	2015	14	1	4
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	112	Belarus	F	Female	SEX	F	Female	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	124	Canada	F	Female	SEX	F	Female	CAN	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	191	Croatia	F	Female	SEX	F	Female	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	196	Cyprus	F	Female	SEX	F	Female	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	15	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	203	Czechia	F	Female	SEX	F	Female	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2000	2017	16	1	6
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	208	Denmark	F	Female	SEX	F	Female	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	233	Estonia	F	Female	SEX	F	Female	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	246	Finland	F	Female	SEX	F	Female	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017]	2000	2017	17	3	7
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	250	France	F	Female	SEX	F	Female	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2001, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	15	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	276	Germany	F	Female	SEX	F	Female	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	300	Greece	F	Female	SEX	F	Female	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	348	Hungary	F	Female	SEX	F	Female	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	352	Iceland	F	Female	SEX	F	Female	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	372	Ireland	F	Female	SEX	F	Female	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	380	Italy	F	Female	SEX	F	Female	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015]	2000	2015	14	1	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	392	Japan	F	Female	SEX	F	Female	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017]	2000	2017	17	3	7
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	428	Latvia	F	Female	SEX	F	Female	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	440	Lithuania	F	Female	SEX	F	Female	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	442	Luxembourg	F	Female	SEX	F	Female	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2003, 2009]	2003	2009	2	0	0
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	470	Malta	F	Female	SEX	F	Female	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	16	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	498	Republic of Moldova	F	Female	SEX	F	Female	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	499	Montenegro	F	Female	SEX	F	Female	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2013]	2000	2013	11	0	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	554	New Zealand	F	Female	SEX	F	Female	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2014, 2015]	2000	2015	14	1	4
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	578	Norway	F	Female	SEX	F	Female	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	616	Poland	F	Female	SEX	F	Female	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	620	Portugal	F	Female	SEX	F	Female	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	3	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	642	Romania	F	Female	SEX	F	Female	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	1	6
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	643	Russian Federation	F	Female	SEX	F	Female	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	688	Serbia	F	Female	SEX	F	Female	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	703	Slovakia	F	Female	SEX	F	Female	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	705	Slovenia	F	Female	SEX	F	Female	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2000	2012	13	0	3
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	804	Ukraine	F	Female	SEX	F	Female	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	807	North Macedonia	F	Female	SEX	F	Female	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	840	United States of America	F	Female	SEX	F	Female	USA	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	12	Algeria	F	Female	SEX	F	Female	DZA	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	434	Libya	F	Female	SEX	F	Female	LBY	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2007, 2010, 2011, 2012, 2013]	2007	2013	5	0	4
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	504	Morocco	F	Female	SEX	F	Female	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2004, 2010, 2011, 2018]	2004	2018	4	1	3
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	788	Tunisia	F	Female	SEX	F	Female	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2006, 2012]	2000	2012	4	0	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	818	Egypt	F	Female	SEX	F	Female	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2003, 2005, 2008, 2014]	2000	2014	5	0	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	90	Solomon Islands	F	Female	SEX	F	Female	SLB	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007, 2015]	2007	2015	2	1	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	184	Cook Islands	F	Female	SEX	F	Female	COK	-159.7711391	-21.22696458		4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2005, 2008, 2009]	2000	2009	4	0	0
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	242	Fiji	F	Female	SEX	F	Female	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	296	Kiribati	F	Female	SEX	F	Female	KIR	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2002, 2005, 2008, 2009, 2010]	2000	2010	6	0	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	520	Nauru	F	Female	SEX	F	Female	NRU	166.92313	-0.528742623	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	548	Vanuatu	F	Female	SEX	F	Female	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2003, 2005, 2006, 2007, 2013]	2000	2013	6	0	1
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	570	Niue	F	Female	SEX	F	Female	NIU	-169.8601693	-19.05000475		4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2005, 2006, 2007, 2010, 2011]	2000	2011	8	0	2
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	583	Micronesia (Federated States of)	F	Female	SEX	F	Female	FSM	158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2005, 2006, 2008, 2009]	2000	2009	8	0	0
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	584	Marshall Islands	F	Female	SEX	F	Female	MHL	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007, 2009, 2010, 2011, 2017]	2007	2017	5	1	3
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	585	Palau	F	Female	SEX	F	Female	PLW	134.5733878	7.502307591	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2002, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	14	3	8
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	598	Papua New Guinea	F	Female	SEX	F	Female	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2004, 2006]	2004	2006	2	0	0
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	776	Tonga	F	Female	SEX	F	Female	TON	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012]	2000	2012	12	0	2
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	798	Tuvalu	F	Female	SEX	F	Female	TUV	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2002, 2007]	2000	2007	3	0	0
