INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	344	China, Hong Kong Special Administrative Region	F	Female	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2003, 2004, 2005, 2006]	2003	2006	4	0	0
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	446	China, Macao Special Administrative Region	F	Female	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016]	2005	2016	10	2	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	408	Democratic People's Republic of Korea	F	Female	127.1803633	40.1462645	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	360	Indonesia	F	Female	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	418	Lao People's Democratic Republic	F	Female	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1999, 2001, 2004, 2005, 2009, 2011, 2012, 2015, 2016]	1999	2016	9	2	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	458	Malaysia	F	Female	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016]	2015	2016	2	2	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	496	Mongolia	F	Female	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	1999	2011	13	0	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	104	Myanmar	F	Female	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2012]	2011	2012	2	0	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	608	Philippines	F	Female	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	410	Republic of Korea	F	Female	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016]	1998	2016	18	2	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	764	Thailand	F	Female	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	704	Viet Nam	F	Female	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2007, 2008, 2009, 2010, 2012, 2015, 2016]	2005	2016	8	2	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	8	Albania	F	Female	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2000, 2003, 2011, 2015, 2016]	2000	2016	5	2	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	20	Andorra	F	Female	1.576257417	42.54548611	1.0	4	Country or Area	Europe and Northern America	[2002, 2003, 2004, 2005, 2006, 2008, 2012, 2015, 2016]	2002	2016	9	2	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	40	Austria	F	Female	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	112	Belarus	F	Female	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2015, 2016]	2015	2016	2	2	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	56	Belgium	F	Female	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	12	1	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	60	Bermuda	F	Female	-64.78155012	32.27881922		4	Country or Area	Europe and Northern America	[2001, 2005, 2007, 2009, 2010, 2011, 2012, 2015, 2017]	2001	2017	9	2	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	70	Bosnia and Herzegovina	F	Female	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2015, 2016]	2015	2016	2	2	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	100	Bulgaria	F	Female	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1999	2016	17	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	124	Canada	F	Female	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[1998]	1998	1998	1	0	0
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	191	Croatia	F	Female	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[1999, 2001, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2014, 2015, 2016]	1999	2016	14	2	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	208	Denmark	F	Female	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1999	2016	18	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	233	Estonia	F	Female	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1999	2015	17	1	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	246	Finland	F	Female	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1998	2016	15	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	250	France	F	Female	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2000, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2012, 2013, 2014, 2015]	2000	2015	12	1	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	276	Germany	F	Female	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002]	1999	2002	4	0	0
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	300	Greece	F	Female	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2004, 2005, 2007, 2008, 2010, 2011, 2012, 2013, 2014]	2004	2014	9	0	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	348	Hungary	F	Female	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1999	2016	17	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	352	Iceland	F	Female	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012]	1999	2012	13	0	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	372	Ireland	F	Female	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2009, 2010, 2012, 2013, 2014, 2015]	1998	2015	13	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	380	Italy	F	Female	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2011, 2012, 2013, 2014, 2015]	1998	2015	16	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	428	Latvia	F	Female	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1999	2016	18	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	438	Liechtenstein	F	Female	9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2003	2012	9	0	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	440	Lithuania	F	Female	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1999	2016	18	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	442	Luxembourg	F	Female	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2008, 2012, 2013, 2014, 2015]	2008	2015	5	1	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	470	Malta	F	Female	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016]	2000	2016	16	2	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	528	Netherlands	F	Female	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2004, 2005, 2010, 2013, 2014]	1999	2014	9	0	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	578	Norway	F	Female	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015]	1999	2015	14	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	616	Poland	F	Female	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	620	Portugal	F	Female	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	15	1	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	498	Republic of Moldova	F	Female	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	642	Romania	F	Female	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016]	1999	2016	15	2	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	688	Serbia	F	Female	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016]	2007	2016	8	2	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	703	Slovakia	F	Female	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1999	2015	17	1	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	705	Slovenia	F	Female	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[1999, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1999	2015	16	1	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	724	Spain	F	Female	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1999	2016	18	2	7
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	752	Sweden	F	Female	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015]	1999	2015	16	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	756	Switzerland	F	Female	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015]	1999	2015	16	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	804	Ukraine	F	Female	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2012, 2015, 2016]	2012	2016	3	2	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	826	United Kingdom of Great Britain and Northern Ireland	F	Female	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	1	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	840	United States of America	F	Female	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[1999, 2000, 2001, 2002, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1999	2015	15	1	6
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	28	Antigua and Barbuda	F	Female	-61.7999755	17.07761471	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2010, 2011, 2012]	2009	2012	4	0	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	32	Argentina	F	Female	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2007, 2008, 2009, 2010]	2006	2010	5	0	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	533	Aruba	F	Female	-69.97050586	12.50878756		4	Country or Area	Latin America and the Caribbean	[1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015]	1999	2015	15	1	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	52	Barbados	F	Female	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2011]	2011	2011	1	0	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	84	Belize	F	Female	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	76	Brazil	F	Female	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2001	2015	13	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	92	British Virgin Islands	F	Female	-64.63294223	18.42256578		4	Country or Area	Latin America and the Caribbean	[2002, 2009]	2002	2009	2	0	0
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	136	Cayman Islands	F	Female	-81.16740559	19.32266656		4	Country or Area	Latin America and the Caribbean	[2006, 2007, 2008]	2006	2008	3	0	0
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	152	Chile	F	Female	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2004, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015]	2004	2015	10	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	170	Colombia	F	Female	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2011, 2012, 2014, 2015, 2016]	2002	2016	6	2	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	188	Costa Rica	F	Female	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2007, 2010, 2011, 2015, 2016]	2001	2016	7	2	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	192	Cuba	F	Female	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	214	Dominican Republic	F	Female	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	218	Ecuador	F	Female	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2007, 2008, 2014, 2015]	2007	2015	4	1	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	222	El Salvador	F	Female	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016]	2002	2016	12	2	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	308	Grenada	F	Female	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	320	Guatemala	F	Female	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2007, 2014, 2015]	2002	2015	4	1	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	328	Guyana	F	Female	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2005	2012	8	0	3
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	340	Honduras	F	Female	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2003, 2012, 2015]	2003	2015	3	1	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	484	Mexico	F	Female	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015]	2000	2015	14	1	5
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	591	Panama	F	Female	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2014, 2015]	2002	2015	12	1	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	630	Puerto Rico	F	Female	-66.47591017	18.22753799		4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2011, 2012, 2014, 2015]	2008	2015	6	1	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	534	Sint Maarten (Dutch part)	F	Female	-63.06198692	18.03926508		4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	858	Uruguay	F	Female	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007, 2008, 2009, 2010, 2015]	2007	2015	5	1	2
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	862	Venezuela (Bolivarian Republic of)	F	Female	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2000]	2000	2000	1	0	0
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	12	Algeria	F	Female	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2007, 2009, 2010, 2011, 2015, 2016]	2007	2016	6	2	4
25	Share of female science, technology, engineering and mathematics graduates at tertiary level	55	Share of female science, technology, engineering and mathematics graduates at tertiary level	51	Armenia	F	Female	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2015, 2016]	2010	2016	3	2	3
