INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	753	Eastern and South-Eastern Asia	F	Female				2	Sub-region	Eastern and South-Eastern Asia	[2003, 2009, 2018]	2003	2018	3	1	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	1	World	F	Female				0	Global		[2003, 2009]	2003	2009	2	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	4	Afghanistan	F	Female	66.02688198	33.83160199	1.0	4	Country or Area	Central and Southern Asia	[2003, 2010, 2011, 2012, 2014, 2015, 2017, 2018]	2003	2018	8	3	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	50	Bangladesh	F	Female	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2003, 2004, 2006, 2007, 2010, 2011, 2013, 2014, 2016, 2017]	2000	2017	12	2	6
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	64	Bhutan	F	Female	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2000, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	16	4	9
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	144	Sri Lanka	F	Female	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[2000, 2007]	2000	2007	2	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	356	India	F	Female	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2000, 2006, 2008, 2014, 2016]	2000	2016	5	1	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	364	Iran (Islamic Republic of)	F	Female	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2000, 2005, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	8	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	462	Maldives	F	Female	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2004	2014	11	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	524	Nepal	F	Female	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2006, 2011, 2014, 2016]	2000	2016	6	1	3
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	586	Pakistan	F	Female	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2002, 2005, 2007, 2009, 2011, 2012, 2013, 2018]	2002	2018	8	1	4
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	8	Albania	F	Female	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2000, 2002, 2005, 2009, 2018]	2000	2018	5	1	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	20	Andorra	F	Female	1.576257417	42.54548611	1.0	4	Country or Area	Europe and Northern America	[2015, 2016, 2017]	2015	2017	3	3	3
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	36	Australia	F	Female	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	40	Austria	F	Female	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	70	Bosnia and Herzegovina	F	Female	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017]	2000	2017	17	3	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	100	Bulgaria	F	Female	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015]	2000	2015	14	1	4
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	112	Belarus	F	Female	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	124	Canada	F	Female	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	191	Croatia	F	Female	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	196	Cyprus	F	Female	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	15	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	203	Czechia	F	Female	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2000	2017	16	1	6
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	208	Denmark	F	Female	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	233	Estonia	F	Female	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	246	Finland	F	Female	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017]	2000	2017	17	3	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	250	France	F	Female	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2001, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	15	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	276	Germany	F	Female	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	300	Greece	F	Female	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	348	Hungary	F	Female	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	352	Iceland	F	Female	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	372	Ireland	F	Female	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	380	Italy	F	Female	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015]	2000	2015	14	1	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	392	Japan	F	Female	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017]	2000	2017	17	3	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	428	Latvia	F	Female	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	440	Lithuania	F	Female	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	442	Luxembourg	F	Female	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2003, 2009]	2003	2009	2	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	470	Malta	F	Female	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	16	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	498	Republic of Moldova	F	Female	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	499	Montenegro	F	Female	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2013]	2000	2013	11	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	554	New Zealand	F	Female	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2014, 2015]	2000	2015	14	1	4
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	578	Norway	F	Female	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	616	Poland	F	Female	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	620	Portugal	F	Female	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	3	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	642	Romania	F	Female	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	1	6
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	643	Russian Federation	F	Female	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	688	Serbia	F	Female	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	703	Slovakia	F	Female	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	705	Slovenia	F	Female	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2000	2012	13	0	3
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	804	Ukraine	F	Female	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	0	5
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	807	North Macedonia	F	Female	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	840	United States of America	F	Female	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	12	Algeria	F	Female	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	434	Libya	F	Female	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2007, 2010, 2011, 2012, 2013]	2007	2013	5	0	4
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	504	Morocco	F	Female	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2004, 2010, 2011, 2018]	2004	2018	4	1	3
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	788	Tunisia	F	Female	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2006, 2012]	2000	2012	4	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	818	Egypt	F	Female	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2003, 2005, 2008, 2014]	2000	2014	5	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	90	Solomon Islands	F	Female	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007, 2015]	2007	2015	2	1	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	184	Cook Islands	F	Female	-159.7711391	-21.22696458		4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2005, 2008, 2009]	2000	2009	4	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	242	Fiji	F	Female	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	296	Kiribati	F	Female	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2002, 2005, 2008, 2009, 2010]	2000	2010	6	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	520	Nauru	F	Female	166.92313	-0.528742623	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	548	Vanuatu	F	Female	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2003, 2005, 2006, 2007, 2013]	2000	2013	6	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	570	Niue	F	Female	-169.8601693	-19.05000475		4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2005, 2006, 2007, 2010, 2011]	2000	2011	8	0	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	583	Micronesia (Federated States of)	F	Female	158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2005, 2006, 2008, 2009]	2000	2009	8	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	584	Marshall Islands	F	Female	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007, 2009, 2010, 2011, 2017]	2007	2017	5	1	3
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	585	Palau	F	Female	134.5733878	7.502307591	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2002, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	14	3	8
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	598	Papua New Guinea	F	Female	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2004, 2006]	2004	2006	2	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	776	Tonga	F	Female	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012]	2000	2012	12	0	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	798	Tuvalu	F	Female	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2002, 2007]	2000	2007	3	0	0
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	882	Samoa	F	Female	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2009, 2014]	2000	2014	3	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	24	Angola	F	Female	17.57817062	-12.33724746	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2016]	2007	2016	2	1	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	72	Botswana	F	Female	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	108	Burundi	F	Female	29.89080992	-3.366387428	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2005, 2010, 2017]	2000	2017	4	1	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	120	Cameroon	F	Female	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2004, 2006, 2011, 2014]	2000	2014	5	0	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	132	Cabo Verde	F	Female	-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016]	2005	2016	11	2	6
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	140	Central African Republic	F	Female	20.93559492	7.003720791	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2006, 2008, 2010]	2000	2010	4	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	148	Chad	F	Female	18.66618401	15.36279341	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2004, 2010, 2015]	2000	2015	4	1	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	174	Comoros	F	Female	43.34234565	-11.66121732	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2012]	2000	2012	2	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	178	Congo	F	Female	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2012, 2015]	2005	2015	3	1	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	180	Democratic Republic of the Congo	F	Female	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2010, 2014]	2001	2014	4	0	2
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	204	Benin	F	Female	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2006, 2012, 2014, 2018]	2001	2018	5	1	3
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	226	Equatorial Guinea	F	Female	10.46535826	1.565792376	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2011]	2000	2011	2	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	231	Ethiopia	F	Female	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2004, 2005, 2011, 2014, 2016]	2000	2016	6	1	3
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	232	Eritrea	F	Female	38.11074289	16.12894644	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2010]	2002	2010	2	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	262	Djibouti	F	Female	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2003, 2006, 2012]	2003	2012	3	0	1
36	Proportion of births attended by skilled health personnel	30	Proportion of births attended by skilled health personnel	266	Gabon	F	Female	11.78727747	-0.60687619	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2012]	2000	2012	2	0	1
