INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	68	Bolivia (Plurinational State of)				11000	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	76	Brazil				11000	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	100	Bulgaria				11000	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	112	Belarus				11000	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	120	Cameroon				11000	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	132	Cabo Verde				11000	CPV	-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	152	Chile				11000	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	170	Colombia				11000	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	188	Costa Rica				11000	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	191	Croatia				11000	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	196	Cyprus				11000	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	199	Least Developed Countries (LDCs)				11000					1	Region		[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	202	Sub-Saharan Africa				11000					2	Sub-region	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	203	Czechia				11000	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	208	Denmark				11000	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	214	Dominican Republic				11000	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	218	Ecuador				11000	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	222	El Salvador				11000	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	231	Ethiopia				11000	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	233	Estonia				11000	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	242	Fiji				11000	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	246	Finland				11000	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	250	France				11000	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	275	State of Palestine				11000	PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	276	Germany				11000	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	300	Greece				11000	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	320	Guatemala				11000	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	324	Guinea				11000	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	340	Honduras				11000	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	348	Hungary				11000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	352	Iceland				11000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	356	India				11000	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	368	Iraq				11000	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	372	Ireland				11000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	376	Israel				11000	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	384	Côte d'Ivoire				11000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	388	Jamaica				11000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	392	Japan				11000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	398	Kazakhstan				11000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	400	Jordan				11000	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	404	Kenya				11000	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	410	Republic of Korea				11000	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	417	Kyrgyzstan				11000	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	419	Latin America and the Caribbean				11000					2	Sub-region	Latin America and the Caribbean	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	422	Lebanon				11000	LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	428	Latvia				11000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	432	Landlocked developing countries (LLDCs)				11000					1	Region		[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	440	Lithuania				11000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	442	Luxembourg				11000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	450	Madagascar				11000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	454	Malawi				11000	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	458	Malaysia				11000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	470	Malta				11000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	480	Mauritius				11000	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	484	Mexico				11000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	498	Republic of Moldova				11000	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	499	Montenegro				11000	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	504	Morocco				11000	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	508	Mozambique				11000	MOZ	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	513	Europe and Northern America				11000					1	Region	Europe and Northern America	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	516	Namibia				11000	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	524	Nepal				11000	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	528	Netherlands				11000	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	543	Oceania (exc. Australia and New Zealand)				11000					2	Sub-region	Oceania, exc. Australia and New Zealand	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	554	New Zealand				11000	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2020]	2020	2020	1	1	1
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	566	Nigeria				11000	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2018, 2020]	2018	2020	2	2	2
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	578	Norway				11000	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2020]	2020	2020	1	1	1
