INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	492	Monaco	F	Female	SEX	F	Female	MCO	7.424214814	43.73532918	1.0	4	Country or Area	Europe and Northern America	[2009, 2013, 2015]	2009	2015	3	1	2
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	496	Mongolia	F	Female	SEX	F	Female	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	499	Montenegro	F	Female	SEX	F	Female	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	504	Morocco	F	Female	SEX	F	Female	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2015, 2016, 2017]	2015	2017	3	3	3
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	528	Netherlands	F	Female	SEX	F	Female	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2006	2015	10	1	6
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	554	New Zealand	F	Female	SEX	F	Female	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2011]	2011	2011	1	0	1
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	558	Nicaragua	F	Female	SEX	F	Female	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2006, 2007, 2008, 2009, 2010]	2005	2010	6	0	1
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	566	Nigeria	F	Female	SEX	F	Female	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2013]	2013	2013	1	0	1
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	807	North Macedonia	F	Female	SEX	F	Female	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	578	Norway	F	Female	SEX	F	Female	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2007	2014	8	0	5
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	591	Panama	F	Female	SEX	F	Female	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	600	Paraguay	F	Female	SEX	F	Female	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2017]	2010	2017	7	2	7
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	608	Philippines	F	Female	SEX	F	Female	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2006, 2007, 2008, 2009, 2011, 2014, 2015, 2016, 2017]	2006	2017	9	3	5
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	616	Poland	F	Female	SEX	F	Female	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	620	Portugal	F	Female	SEX	F	Female	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	410	Republic of Korea	F	Female	SEX	F	Female	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	498	Republic of Moldova	F	Female	SEX	F	Female	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2006, 2007, 2008, 2009, 2010, 2011, 2014]	2006	2014	7	0	3
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	642	Romania	F	Female	SEX	F	Female	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	688	Serbia	F	Female	SEX	F	Female	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	702	Singapore	F	Female	SEX	F	Female	SGP	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	703	Slovakia	F	Female	SEX	F	Female	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	705	Slovenia	F	Female	SEX	F	Female	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	710	South Africa	F	Female	SEX	F	Female	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	1	6
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	724	Spain	F	Female	SEX	F	Female	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	3	8
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	659	Saint Kitts and Nevis	F	Female	SEX	F	Female	KNA	-62.76628613	17.33994219	1.0	4	Country or Area	Latin America and the Caribbean	[2004, 2005, 2006, 2007, 2008, 2009, 2011]	2004	2011	7	0	1
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	670	Saint Vincent and the Grenadines	F	Female	SEX	F	Female	VCT	-61.19024321	13.24627968	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009]	2008	2009	2	0	0
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	752	Sweden	F	Female	SEX	F	Female	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2016, 2017]	2016	2017	2	2	2
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	756	Switzerland	F	Female	SEX	F	Female	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2010, 2012]	2010	2012	2	0	2
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	762	Tajikistan	F	Female	SEX	F	Female	TJK	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2015]	2015	2015	1	1	1
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	764	Thailand	F	Female	SEX	F	Female	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7	1	6
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	626	Timor-Leste	F	Female	SEX	F	Female	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2017]	2015	2017	2	2	2
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	768	Togo	F	Female	SEX	F	Female	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	780	Trinidad and Tobago	F	Female	SEX	F	Female	TTO	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7	1	6
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	788	Tunisia	F	Female	SEX	F	Female	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	792	Turkey	F	Female	SEX	F	Female	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2012, 2013, 2014]	2012	2014	3	0	3
IV.5	5aac0815	Share of female judges	5aac0815	Share of female judges	826	United Kingdom of Great Britain and Northern Ireland	F	Female	SEX	F	Female	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2013, 2014, 2015]	2013	2015	3	1	3
