INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	678	Sao Tome and Principe				9800	STP	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	748	Eswatini				9800	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	32	Argentina				9800	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	68	Bolivia (Plurinational State of)				9800	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	76	Brazil				9800	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	152	Chile				9800	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	170	Colombia				9800	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	188	Costa Rica				9800	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	192	Cuba				9800	CUB	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	214	Dominican Republic				9800	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	218	Ecuador				9800	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	222	El Salvador				9800	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	308	Grenada				9800	GRD	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	320	Guatemala				9800	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	332	Haiti				9800	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	340	Honduras				9800	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	484	Mexico				9800	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	558	Nicaragua				9800	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	591	Panama				9800	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	600	Paraguay				9800	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	604	Peru				9800	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	740	Suriname				9800	SUR	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	780	Trinidad and Tobago				9800	TTO	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	858	Uruguay				9800	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	862	Venezuela (Bolivarian Republic of)				9800	VEN	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	762	Tajikistan				9800	TJK	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	795	Turkmenistan				9800	TKM	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	368	Iraq				9800	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	400	Jordan				9800	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	414	Kuwait				9800	KWT	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	760	Syrian Arab Republic				9800	SYR	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	626	Timor-Leste				9800	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	704	Viet Nam				9800	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	50	Bangladesh				9800	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	356	India				9800	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	364	Iran (Islamic Republic of)				9800	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	462	Maldives				9800	MDV	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	586	Pakistan				9800	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	8	Albania				9800	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	36	Australia				9800	AUS	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	40	Austria				9800	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	70	Bosnia and Herzegovina				9800	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	100	Bulgaria				9800	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	112	Belarus				9800	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	124	Canada				9800	CAN	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	191	Croatia				9800	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	196	Cyprus				9800	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	208	Denmark				9800	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	246	Finland				9800	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	250	France				9800	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	348	Hungary				9800	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	352	Iceland				9800	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	372	Ireland				9800	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	376	Israel				9800	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	392	Japan				9800	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	428	Latvia				9800	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	440	Lithuania				9800	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	498	Republic of Moldova				9800	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	499	Montenegro				9800	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	528	Netherlands				9800	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	578	Norway				9800	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	620	Portugal				9800	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	642	Romania				9800	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	688	Serbia				9800	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	756	Switzerland				9800	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	804	Ukraine				9800	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	807	North Macedonia				9800	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	12	Algeria				9800	DZA	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	504	Morocco				9800	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	818	Egypt				9800	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	90	Solomon Islands				9800	SLB	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	242	Fiji				9800	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	296	Kiribati				9800	KIR	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	540	New Caledonia				9800	NCL	165.5067368	-21.41742531		4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	548	Vanuatu				9800	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	583	Micronesia (Federated States of)				9800	FSM	158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	584	Marshall Islands				9800	MHL	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	598	Papua New Guinea				9800	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	776	Tonga				9800	TON	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	798	Tuvalu				9800	TUV	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	72	Botswana				9800	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	120	Cameroon				9800	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	140	Central African Republic				9800	CAF	20.93559492	7.003720791	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	148	Chad				9800	TCD	18.66618401	15.36279341	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	178	Congo				9800	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	180	Democratic Republic of the Congo				9800	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	204	Benin				9800	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	231	Ethiopia				9800	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	262	Djibouti				9800	DJI	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	288	Ghana				9800	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	324	Guinea				9800	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	384	Côte d'Ivoire				9800	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	404	Kenya				9800	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QIV.3	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	426	Lesotho				9800	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
