INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	308	Grenada	F	Female	SEX	F	Female	GRD	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	300	Greece	F	Female	SEX	F	Female	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	296	Kiribati	F	Female	SEX	F	Female	KIR	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	288	Ghana	F	Female	SEX	F	Female	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	276	Germany	F	Female	SEX	F	Female	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	270	Gambia	F	Female	SEX	F	Female	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2019]	2005	2019	7	2	5
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	268	Georgia	F	Female	SEX	F	Female	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	266	Gabon	F	Female	SEX	F	Female	GAB	11.78727747	-0.60687619	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	262	Djibouti	F	Female	SEX	F	Female	DJI	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	250	France	F	Female	SEX	F	Female	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	246	Finland	F	Female	SEX	F	Female	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	242	Fiji	F	Female	SEX	F	Female	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	233	Estonia	F	Female	SEX	F	Female	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	232	Eritrea	F	Female	SEX	F	Female	ERI	38.11074289	16.12894644	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017]	2005	2017	7	2	5
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	231	Ethiopia	F	Female	SEX	F	Female	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	226	Equatorial Guinea	F	Female	SEX	F	Female	GNQ	10.46535826	1.565792376	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	222	El Salvador	F	Female	SEX	F	Female	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	218	Ecuador	F	Female	SEX	F	Female	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	214	Dominican Republic	F	Female	SEX	F	Female	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	212	Dominica	F	Female	SEX	F	Female	DMA	-61.3493756	15.43391378	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	208	Denmark	F	Female	SEX	F	Female	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	204	Benin	F	Female	SEX	F	Female	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	203	Czechia	F	Female	SEX	F	Female	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	196	Cyprus	F	Female	SEX	F	Female	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	192	Cuba	F	Female	SEX	F	Female	CUB	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	191	Croatia	F	Female	SEX	F	Female	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	188	Costa Rica	F	Female	SEX	F	Female	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	180	Democratic Republic of the Congo	F	Female	SEX	F	Female	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2014, 2015, 2017]	2005	2017	6	2	4
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	178	Congo	F	Female	SEX	F	Female	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	174	Comoros	F	Female	SEX	F	Female	COM	43.34234565	-11.66121732	1.0	4	Country or Area	Sub-Saharan Africa	[2010, 2012, 2014, 2015, 2017, 2019]	2010	2019	6	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	170	Colombia	F	Female	SEX	F	Female	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	156	China	F	Female	SEX	F	Female	CHN	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	152	Chile	F	Female	SEX	F	Female	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	148	Chad	F	Female	SEX	F	Female	TCD	18.66618401	15.36279341	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	144	Sri Lanka	F	Female	SEX	F	Female	LKA	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[2005, 2008, 2010, 2014, 2015, 2017, 2019]	2005	2019	7	3	5
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	140	Central African Republic	F	Female	SEX	F	Female	CAF	20.93559492	7.003720791	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2015, 2017, 2019]	2005	2019	7	3	5
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	132	Cabo Verde	F	Female	SEX	F	Female	CPV	-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	124	Canada	F	Female	SEX	F	Female	CAN	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	120	Cameroon	F	Female	SEX	F	Female	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	116	Cambodia	F	Female	SEX	F	Female	KHM	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	112	Belarus	F	Female	SEX	F	Female	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	108	Burundi	F	Female	SEX	F	Female	BDI	29.89080992	-3.366387428	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	104	Myanmar	F	Female	SEX	F	Female	MMR	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008, 2014, 2015, 2017, 2019]	2008	2019	5	3	4
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	100	Bulgaria	F	Female	SEX	F	Female	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	96	Brunei Darussalam	F	Female	SEX	F	Female	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	90	Solomon Islands	F	Female	SEX	F	Female	SLB	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	84	Belize	F	Female	SEX	F	Female	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	76	Brazil	F	Female	SEX	F	Female	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	72	Botswana	F	Female	SEX	F	Female	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2014, 2015, 2017, 2019]	2005	2019	7	3	5
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	70	Bosnia and Herzegovina	F	Female	SEX	F	Female	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	68	Bolivia (Plurinational State of)	F	Female	SEX	F	Female	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	64	Bhutan	F	Female	SEX	F	Female	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	56	Belgium	F	Female	SEX	F	Female	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	52	Barbados	F	Female	SEX	F	Female	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	51	Armenia	F	Female	SEX	F	Female	ARM	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	50	Bangladesh	F	Female	SEX	F	Female	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	48	Bahrain	F	Female	SEX	F	Female	BHR	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	44	Bahamas	F	Female	SEX	F	Female	BHS	-78.05111663	24.69546597	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	40	Austria	F	Female	SEX	F	Female	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	36	Australia	F	Female	SEX	F	Female	AUS	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	32	Argentina	F	Female	SEX	F	Female	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	31	Azerbaijan	F	Female	SEX	F	Female	AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	28	Antigua and Barbuda	F	Female	SEX	F	Female	ATG	-61.7999755	17.07761471	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	24	Angola	F	Female	SEX	F	Female	AGO	17.57817062	-12.33724746	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	20	Andorra	F	Female	SEX	F	Female	AND	1.576257417	42.54548611	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	12	Algeria	F	Female	SEX	F	Female	DZA	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	8	Albania	F	Female	SEX	F	Female	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	4	Afghanistan	F	Female	SEX	F	Female	AFG	66.02688198	33.83160199	1.0	4	Country or Area	Central and Southern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	392	Japan	F	Female	SEX	F	Female	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	398	Kazakhstan	F	Female	SEX	F	Female	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	400	Jordan	F	Female	SEX	F	Female	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	404	Kenya	F	Female	SEX	F	Female	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	7	3	6
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	408	Democratic People's Republic of Korea	F	Female	SEX	F	Female	PRK	127.1803633	40.1462645	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008, 2010]	2008	2010	2	0	1
IV.1	22b614cb	Women’s share of government ministerial positions	22b614cb	Women’s share of government ministerial positions	410	Republic of Korea	F	Female	SEX	F	Female	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2008, 2010, 2012, 2014, 2015, 2017, 2019]	2005	2019	8	3	6
