INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	604	Peru	M	Male	SEX	M	Male	3000	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	858	Uruguay	M	Male	SEX	M	Male	3000	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015]	2014	2015	2	1	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	31	Azerbaijan	M	Male	SEX	M	Male	3000	AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	M	Male	SEX	M	Male	3000	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2016, 2017]	2016	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	M	Male	SEX	M	Male	3000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2016, 2017]	2016	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	48	Bahrain	M	Male	SEX	M	Male	3000	BHR	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2015, 2016, 2017]	2015	2017	3	3	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	275	State of Palestine	M	Male	SEX	M	Male	3000	PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	368	Iraq	M	Male	SEX	M	Male	3000	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2017]	2014	2017	2	1	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	512	Oman	M	Male	SEX	M	Male	3000	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2016]	2016	2016	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	634	Qatar	M	Male	SEX	M	Male	3000	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2015, 2017]	2015	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	682	Saudi Arabia	M	Male	SEX	M	Male	3000	SAU	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[2016, 2017]	2016	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	784	United Arab Emirates	M	Male	SEX	M	Male	3000	ARE	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[2016, 2017]	2016	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	96	Brunei Darussalam	M	Male	SEX	M	Male	3000	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	M	Male	SEX	M	Male	3000	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016, 2017]	2015	2017	3	3	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	M	Male	SEX	M	Male	3000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2017]	2015	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	702	Singapore	M	Male	SEX	M	Male	3000	SGP	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016, 2017]	2016	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	764	Thailand	M	Male	SEX	M	Male	3000	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014, 2015, 2016]	2014	2016	3	2	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	M	Male	SEX	M	Male	3000	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	M	Male	SEX	M	Male	3000	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	M	Male	SEX	M	Male	3000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2014, 2015, 2016]	2014	2016	3	2	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	50	Bangladesh	F	Female	SEX	F	Female	3000	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	364	Iran (Islamic Republic of)	F	Female	SEX	F	Female	3000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017]	2015	2017	3	3	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	112	Belarus	F	Female	SEX	F	Female	3000	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	196	Cyprus	F	Female	SEX	F	Female	3000	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	203	Czechia	F	Female	SEX	F	Female	3000	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	208	Denmark	F	Female	SEX	F	Female	3000	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2016]	2016	2016	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	F	Female	SEX	F	Female	3000	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	372	Ireland	F	Female	SEX	F	Female	3000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2016]	2016	2016	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	380	Italy	F	Female	SEX	F	Female	3000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	F	Female	SEX	F	Female	3000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016, 2017]	2015	2017	3	3	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	F	Female	SEX	F	Female	3000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	528	Netherlands	F	Female	SEX	F	Female	3000	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	688	Serbia	F	Female	SEX	F	Female	3000	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	F	Female	SEX	F	Female	3000	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	818	Egypt	F	Female	SEX	F	Female	3000	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	24	Angola	F	Female	SEX	F	Female	3000	AGO	17.57817062	-12.33724746	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	108	Burundi	F	Female	SEX	F	Female	3000	BDI	29.89080992	-3.366387428	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	132	Cabo Verde	F	Female	SEX	F	Female	3000	CPV	-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[2015, 2016, 2017]	2015	2017	3	3	3
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	262	Djibouti	F	Female	SEX	F	Female	3000	DJI	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	384	Côte d'Ivoire	F	Female	SEX	F	Female	3000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	404	Kenya	F	Female	SEX	F	Female	3000	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2015]	2015	2015	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	454	Malawi	F	Female	SEX	F	Female	3000	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	480	Mauritius	F	Female	SEX	F	Female	3000	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	562	Niger	F	Female	SEX	F	Female	3000	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	566	Nigeria	F	Female	SEX	F	Female	3000	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	710	South Africa	F	Female	SEX	F	Female	3000	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2015, 2016]	2015	2016	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	729	Sudan	F	Female	SEX	F	Female	3000	SDN	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2016]	2016	2016	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	768	Togo	F	Female	SEX	F	Female	3000	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	76	Brazil	F	Female	SEX	F	Female	3000	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	152	Chile	F	Female	SEX	F	Female	3000	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2017]	2016	2017	2	2	2
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	170	Colombia	F	Female	SEX	F	Female	3000	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	188	Costa Rica	F	Female	SEX	F	Female	3000	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
