INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,isLatestValue__F
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2019,PT,Percent,2000,41.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2019,PT,Percent,2004,38.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2019,PT,Percent,2010,53.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2019,PT,Percent,2015,54.7,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,1995,78.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,1996,83.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,1997,85.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,1998,87.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,1999,89.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2000,89.4,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2001,90.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2002,90.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2003,88.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2004,89.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2005,89.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2006,89.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2007,90.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2008,91.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2009,92.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,94.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2011,93.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,95.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,95.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2014,96.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2015,96.5,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2019,PT,Percent,1995,82.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,90.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,93.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,97.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,97.2,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",174,Comoros,COM,43.34234565,-11.66121732,Sub-Saharan Africa,G,Global,2019,PT,Percent,1996,84.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",174,Comoros,COM,43.34234565,-11.66121732,Sub-Saharan Africa,G,Global,2019,PT,Percent,2000,74.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",174,Comoros,COM,43.34234565,-11.66121732,Sub-Saharan Africa,G,Global,2019,PT,Percent,2004,75.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",174,Comoros,COM,43.34234565,-11.66121732,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,92.1,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",178,Congo,COG,15.22052612,-0.840544119,Sub-Saharan Africa,G,Global,2019,PT,Percent,2005,85.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",178,Congo,COG,15.22052612,-0.840544119,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,92.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",178,Congo,COG,15.22052612,-0.840544119,Sub-Saharan Africa,G,Global,2019,PT,Percent,2015,93.5,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",180,Democratic Republic of the Congo,COD,23.65496507,-2.877154732,Sub-Saharan Africa,G,Global,2019,PT,Percent,2001,68.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",180,Democratic Republic of the Congo,COD,23.65496507,-2.877154732,Sub-Saharan Africa,G,Global,2019,PT,Percent,2007,85.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",180,Democratic Republic of the Congo,COD,23.65496507,-2.877154732,Sub-Saharan Africa,G,Global,2019,PT,Percent,2010,87.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",180,Democratic Republic of the Congo,COD,23.65496507,-2.877154732,Sub-Saharan Africa,G,Global,2019,PT,Percent,2014,88.4,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",184,Cook Islands,COK,-159.7711391,-21.22696458,"Oceania, exc. Australia and New Zealand",G,Global,2019,PT,Percent,2008,100.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,G,Global,2019,PT,Percent,1998,70.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,G,Global,2019,PT,Percent,1999,69.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,91.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,91.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,89.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,98.1,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,1998,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",192,Cuba,CUB,-79.54460144,22.10030366,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,98.5,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",196,Cyprus,CYP,33.22285964,35.05659437,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2007,99.2,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2019,PT,Percent,1996,77.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2019,PT,Percent,2001,81.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2019,PT,Percent,2006,84.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,83.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2019,PT,Percent,2014,82.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",204,Benin,BEN,2.339933594,9.65401646,Sub-Saharan Africa,G,Global,2019,PT,Percent,2018,83.2,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",212,Dominica,DMA,-61.3493756,15.43391378,Latin America and the Caribbean,G,Global,2019,PT,Percent,1999,99.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",212,Dominica,DMA,-61.3493756,15.43391378,Latin America and the Caribbean,G,Global,2019,PT,Percent,2003,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",212,Dominica,DMA,-61.3493756,15.43391378,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",212,Dominica,DMA,-61.3493756,15.43391378,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",212,Dominica,DMA,-61.3493756,15.43391378,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",212,Dominica,DMA,-61.3493756,15.43391378,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,100.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,G,Global,2019,PT,Percent,1996,98.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,97.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,G,Global,2019,PT,Percent,2002,98.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,97.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,98.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,99.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,98.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,G,Global,2019,PT,Percent,1998,68.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,84.2,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,1998,76.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2003,86.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,94.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,96.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",226,Equatorial Guinea,GNQ,10.46535826,1.565792376,Sub-Saharan Africa,G,Global,2019,PT,Percent,2000,86.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",226,Equatorial Guinea,GNQ,10.46535826,1.565792376,Sub-Saharan Africa,G,Global,2019,PT,Percent,2011,91.3,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2019,PT,Percent,2000,26.7,C,False
