INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___T,NATURE__F,NATURE__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,97.72,97.6,97.84,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,97.31,97.22,97.4,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,97.92,97.5,98.3,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,98.81,98.39,99.2,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,98.67,98.27,99.05,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,99.05,98.81,99.28,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,99.3,98.78,99.78,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,99.6,99.17,100.0,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,99.25,99.02,99.47,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",100,Bulgaria,BGR,25.0,43.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,98.7,98.49,98.91,C,C,C,True,True,True
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1971,74.4,63.86,82.07,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1972,74.41,73.99,74.72,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1973,52.96,43.14,60.19,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1999,68.33,70.74,66.07,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2000,66.13,65.31,66.9,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2001,69.94,67.49,72.33,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2002,70.08,66.0,74.09,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2003,73.21,70.86,75.52,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2005,73.97,,,E,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2006,72.84,70.3,75.45,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2008,73.52,72.94,74.09,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",104,Myanmar,MMR,98.0,22.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,77.07,77.04,77.1,C,C,C,True,True,True
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1976,10.06,9.42,10.41,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1977,12.96,9.63,14.81,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1978,16.12,12.9,17.86,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1979,14.32,7.78,18.16,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1980,14.43,7.98,18.2,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1981,17.02,15.62,17.85,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1982,10.95,7.45,12.94,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1983,11.17,8.68,12.64,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1984,11.7,9.33,13.12,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1985,12.49,10.78,13.47,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1986,13.9,13.6,14.08,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1987,17.9,18.02,17.83,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1988,17.47,15.95,18.36,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1989,11.12,10.29,11.65,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1991,15.63,13.2,17.74,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1992,17.18,16.25,17.89,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2003,60.77,63.82,58.71,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2004,58.18,55.49,60.12,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2007,66.17,63.39,68.32,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2008,62.71,64.39,61.27,E,E,E,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2009,69.99,63.43,75.68,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2010,71.25,66.65,75.24,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,69.33,66.34,72.3,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2012,75.67,72.57,78.78,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2013,77.23,74.84,79.87,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,79.6,77.64,81.88,C,C,C,False,False,False
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",108,Burundi,BDI,30.0,-3.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,86.77,85.63,88.16,C,C,C,True,True,True
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1971,99.95,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1972,99.48,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1973,99.76,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1974,99.74,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1975,100.0,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1976,99.82,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1977,100.0,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1978,99.96,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1979,99.86,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1980,99.93,,,C,,,False,,
II.11,I18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex",S18f221cb,"Effective transition rate from primary to secondary education (general programmes), by sex (retired)",112,Belarus,BLR,28.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,1981,99.93,,,C,,,False,,
