INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE__M,OBS_VALUE___T,NATURE__F,NATURE__M,NATURE___T,COMMENT_OBS__F,COMMENT_OBS__M,COMMENT_OBS___T,isLatestValue__F,isLatestValue__M,isLatestValue___T
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2021,PT,Percent,2020,16.26,11.81,13.87,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation,True,True,True
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2015,15.54,10.57,12.71,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,13.76,10.86,12.08,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2018,19.3,13.38,15.91,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2019,15.66,12.75,13.97,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,True,True,True
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",108,Burundi,BDI,29.89080992,-3.366387428,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,25.92,23.66,24.91,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old,True,True,True
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",112,Belarus,BLR,28.04940161,53.54193075,Europe and Northern America,G,Global,2021,PT,Percent,2017,25.06,8.44,16.83,C,C,C,Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old,Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old,Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",112,Belarus,BLR,28.04940161,53.54193075,Europe and Northern America,G,Global,2021,PT,Percent,2018,23.77,7.96,15.83,C,C,C,Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old,Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old,Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old,True,True,True
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2007,32.07,22.12,26.98,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2008,,27.14,27.14,,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2009,33.01,24.02,28.49,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2010,31.36,19.51,25.48,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2011,29.31,18.3,23.83,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2012,27.34,20.13,23.53,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2013,25.44,14.5,19.85,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2014,24.05,14.78,19.23,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2015,25.24,13.91,19.36,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,20.87,11.62,16.09,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,21.76,12.04,16.79,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,36.82,16.32,19.77,C,C,C,Data reference period: September,Data reference period: September,Data reference period: September,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,36.23,15.67,19.39,C,C,C,Data reference period: September,Data reference period: September,Data reference period: September,True,True,True
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,43.0,31.93,37.22,C,C,C,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old,Population coverage: Nonstandard population coverage | Age coverage - minimum age: 10 years old,True,True,True
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1990,43.94,23.38,32.51,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1991,47.36,26.74,36.03,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1992,50.8,30.33,39.61,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1993,49.58,28.47,38.04,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1994,47.83,26.37,36.09,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1995,48.88,27.41,37.16,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1996,47.74,25.97,35.87,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1997,47.7,25.45,35.57,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1998,48.7,27.03,36.95,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,1999,47.2,25.99,35.72,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2000,45.04,24.38,33.89,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2001,48.1,27.88,37.24,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2002,49.02,28.41,38.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2003,52.01,31.8,41.24,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2004,50.57,29.8,39.52,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2005,48.85,28.83,38.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,Ic6bf121c,"Proportion of employed working part-time, by sex",Sc6bf121c,"Proportion of employed working part-time, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2006,50.11,30.36,39.65,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
